classname ; cbo ; dit ; fanIn ; fanOut ; lcom ; noc ; numberOfAttributes ; numberOfAttributesInherited ; numberOfLinesOfCode ; numberOfMethods ; numberOfMethodsInherited ; numberOfPrivateAttributes ; numberOfPrivateMethods ; numberOfPublicAttributes ; numberOfPublicMethods ; rfc ; wmc ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::eclipse::pde::internal::ui::editor::build::BuildOutlinePage ; 7 ; 3 ; 1 ; 6 ; 3 ; 0 ; 0 ; 4 ; 23.0 ; 3.0 ; 21 ; 0 ; 0 ; 0.0 ; 1 ; 10.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::ctxhelp::details::CtxHelpAbstractAddAction ; 5 ; 1 ; 4 ; 1 ; 10 ; 3 ; 2 ; 0 ; 27.0 ; 5.0 ; 0 ; 0 ; 0 ; 0.0 ; 4 ; 11.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::util::PDESchemaHelper ; 14 ; 1 ; 3 ; 11 ; 10 ; 0 ; 0 ; 0 ; 90.0 ; 5.0 ; 6 ; 0 ; 3 ; 0.0 ; 2 ; 53.0 ; 25.0 ; 1 ; 0 ; 1 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::preferences::ProjectSelectionDialog ; 4 ; 1 ; 1 ; 3 ; 10 ; 0 ; 6 ; 0 ; 84.0 ; 5.0 ; 0 ; 6 ; 1 ; 0.0 ; 1 ; 25.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::exports::ProductExportWizard ; 21 ; 2 ; 1 ; 20 ; 36 ; 0 ; 5 ; 12 ; 115.0 ; 9.0 ; 11 ; 5 ; 2 ; 0.0 ; 3 ; 86.0 ; 29.0 ; 3 ; 0 ; 1 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::natures::FeatureProject ; 1 ; 2 ; 0 ; 1 ; 3 ; 0 ; 0 ; 0 ; 9.0 ; 3.0 ; 6 ; 0 ; 0 ; 0.0 ; 3 ; 5.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::PDEFormPage ; 145 ; 1 ; 137 ; 10 ; 465 ; 28 ; 3 ; 0 ; 358.0 ; 31.0 ; 0 ; 3 ; 3 ; 0.0 ; 20 ; 124.0 ; 97.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::plugin::NewProjectCreationOperation ; 46 ; 1 ; 3 ; 43 ; 231 ; 1 ; 6 ; 0 ; 440.0 ; 22.0 ; 0 ; 6 ; 11 ; 0.0 ; 2 ; 258.0 ; 115.0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::feature::AbstractNewFeatureWizard ; 6 ; 2 ; 1 ; 5 ; 21 ; 2 ; 7 ; 0 ; 40.0 ; 7.0 ; 8 ; 1 ; 0 ; 0.0 ; 5 ; 21.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSObject ; 5 ; 4 ; 1 ; 4 ; 55 ; 10 ; 1 ; 62 ; 30.0 ; 11.0 ; 312 ; 1 ; 0 ; 0.0 ; 10 ; 18.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::SystemFileStorage ; 3 ; 1 ; 1 ; 2 ; 28 ; 0 ; 1 ; 0 ; 29.0 ; 8.0 ; 0 ; 1 ; 0 ; 0.0 ; 8 ; 18.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSInputContextManager ; 2 ; 2 ; 1 ; 1 ; 1 ; 0 ; 0 ; 0 ; 7.0 ; 2.0 ; 29 ; 0 ; 0 ; 0.0 ; 2 ; 4.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::DocumentObject ; 41 ; 3 ; 28 ; 13 ; 528 ; 3 ; 3 ; 14 ; 381.0 ; 33.0 ; 195 ; 3 ; 1 ; 0.0 ; 27 ; 139.0 ; 96.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::correction::RemoveNodeXMLResolution ; 8 ; 3 ; 1 ; 7 ; 3 ; 0 ; 0 ; 6 ; 27.0 ; 3.0 ; 17 ; 0 ; 0 ; 0.0 ; 2 ; 15.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::feature::DataDetailsSection ; 10 ; 3 ; 0 ; 10 ; 91 ; 0 ; 3 ; 0 ; 125.0 ; 14.0 ; 21 ; 2 ; 2 ; 0.0 ; 11 ; 63.0 ; 32.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::FolderSelectionDialog ; 2 ; 1 ; 1 ; 1 ; 15 ; 0 ; 2 ; 0 ; 54.0 ; 6.0 ; 0 ; 2 ; 1 ; 0.0 ; 2 ; 23.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::NewCommandKeyEvent ; 2 ; 1 ; 2 ; 0 ; 3 ; 0 ; 3 ; 0 ; 11.0 ; 3.0 ; 12 ; 3 ; 0 ; 0.0 ; 3 ; 3.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::ctxhelp::CtxHelpRoot ; 3 ; 5 ; 2 ; 1 ; 21 ; 0 ; 1 ; 30 ; 22.0 ; 7.0 ; 253 ; 1 ; 0 ; 0.0 ; 7 ; 8.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::target::TargetDefinitionWizardPage ; 5 ; 2 ; 2 ; 3 ; 21 ; 0 ; 10 ; 0 ; 110.0 ; 7.0 ; 4 ; 7 ; 1 ; 0.0 ; 2 ; 28.0 ; 16.0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::schema::SchemaRootElementDetails ; 7 ; 4 ; 1 ; 6 ; 10 ; 0 ; 7 ; 2 ; 92.0 ; 5.0 ; 47 ; 7 ; 0 ; 0.0 ; 5 ; 31.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::JavadocLocationManager ; 15 ; 1 ; 4 ; 12 ; 21 ; 0 ; 2 ; 0 ; 98.0 ; 7.0 ; 6 ; 1 ; 4 ; 0.0 ; 3 ; 67.0 ; 29.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::runtime::registry::RegistryBrowserLabelProvider ; 11 ; 1 ; 1 ; 10 ; 6 ; 0 ; 20 ; 0 ; 216.0 ; 4.0 ; 0 ; 20 ; 0 ; 0.0 ; 4 ; 51.0 ; 57.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::text::ManifestTextHover ; 10 ; 2 ; 2 ; 8 ; 3 ; 0 ; 2 ; 0 ; 30.0 ; 3.0 ; 11 ; 2 ; 1 ; 0.0 ; 2 ; 20.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::nls::GetNonExternalizedStringsOperation ; 25 ; 1 ; 1 ; 24 ; 45 ; 0 ; 4 ; 0 ; 128.0 ; 10.0 ; 6 ; 4 ; 6 ; 0.0 ; 3 ; 74.0 ; 46.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::PDEMasterDetailsBlock ; 18 ; 1 ; 17 ; 1 ; 21 ; 9 ; 2 ; 0 ; 25.0 ; 7.0 ; 0 ; 2 ; 0 ; 0.0 ; 4 ; 14.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::schema::SchemaInputContext ; 12 ; 4 ; 1 ; 11 ; 55 ; 0 ; 1 ; 3 ; 106.0 ; 11.0 ; 51 ; 0 ; 2 ; 0.0 ; 3 ; 52.0 ; 20.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::StructuredViewerSection ; 33 ; 3 ; 25 ; 8 ; 465 ; 2 ; 4 ; 0 ; 150.0 ; 31.0 ; 32 ; 3 ; 0 ; 0.0 ; 14 ; 61.0 ; 39.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::samples::SampleOperation ; 10 ; 1 ; 1 ; 9 ; 55 ; 0 ; 8 ; 0 ; 145.0 ; 11.0 ; 6 ; 8 ; 7 ; 0.0 ; 4 ; 61.0 ; 29.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::tests::macro::WizardCommandTarget ; 2 ; 3 ; 1 ; 1 ; 1 ; 0 ; 0 ; 0 ; 6.0 ; 2.0 ; 14 ; 0 ; 0 ; 0.0 ; 2 ; 3.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::feature::InstallSection ; 10 ; 3 ; 1 ; 9 ; 45 ; 0 ; 3 ; 0 ; 109.0 ; 10.0 ; 21 ; 3 ; 0 ; 0.0 ; 10 ; 50.0 ; 18.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::launcher::PDESourceLookupDirector ; 9 ; 1 ; 1 ; 9 ; 45 ; 0 ; 2 ; 0 ; 151.0 ; 10.0 ; 0 ; 2 ; 4 ; 0.0 ; 5 ; 72.0 ; 44.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::variables::TargetHomeDynamicVariableResolver ; 1 ; 1 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 3.0 ; 1.0 ; 6 ; 0 ; 0 ; 0.0 ; 1 ; 2.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::plugin::ExternalPluginModel ; 5 ; 8 ; 3 ; 2 ; 3 ; 0 ; 1 ; 4 ; 8.0 ; 3.0 ; 160 ; 1 ; 0 ; 0.0 ; 3 ; 6.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::ui::templates::AbstractNewPluginTemplateWizard ; 21 ; 4 ; 19 ; 2 ; 55 ; 2 ; 1 ; 0 ; 63.0 ; 11.0 ; 5 ; 1 ; 0 ; 0.0 ; 10 ; 36.0 ; 16.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::actions::CompCSAddGroupAction ; 5 ; 2 ; 1 ; 4 ; 1 ; 0 ; 0 ; 1 ; 20.0 ; 2.0 ; 3 ; 0 ; 0 ; 0.0 ; 2 ; 10.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::templates::rcp::HelloNonUIRCPNewWizard ; 2 ; 6 ; 0 ; 2 ; 1 ; 0 ; 0 ; 0 ; 7.0 ; 2.0 ; 20 ; 0 ; 0 ; 0.0 ; 2 ; 5.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::builders::DependencyLoop ; 1 ; 1 ; 1 ; 0 ; 15 ; 0 ; 2 ; 0 ; 15.0 ; 6.0 ; 6 ; 2 ; 0 ; 0.0 ; 5 ; 6.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::builders::JarManifestHeader ; 2 ; 1 ; 1 ; 1 ; 28 ; 0 ; 6 ; 0 ; 44.0 ; 8.0 ; 11 ; 6 ; 0 ; 0.0 ; 8 ; 18.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::util::PluginContainmentAdapter ; 2 ; 1 ; 1 ; 2 ; 1 ; 0 ; 0 ; 0 ; 10.0 ; 2.0 ; 6 ; 0 ; 0 ; 0.0 ; 2 ; 4.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::plugin::NewRuntimeLibraryDialog ; 4 ; 1 ; 1 ; 3 ; 21 ; 0 ; 5 ; 0 ; 55.0 ; 7.0 ; 0 ; 5 ; 0 ; 0.0 ; 3 ; 19.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::parts::ComboViewerPart ; 1 ; 1 ; 1 ; 0 ; 78 ; 0 ; 4 ; 0 ; 57.0 ; 13.0 ; 6 ; 3 ; 0 ; 1.0 ; 13 ; 36.0 ; 18.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::target::ImplicitDependenciesSection ; 22 ; 5 ; 1 ; 21 ; 231 ; 0 ; 4 ; 2 ; 197.0 ; 22.0 ; 72 ; 4 ; 6 ; 0.0 ; 5 ; 128.0 ; 45.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::build::BuildUndoManager ; 7 ; 2 ; 1 ; 6 ; 21 ; 0 ; 0 ; 0 ; 87.0 ; 7.0 ; 29 ; 0 ; 3 ; 0.0 ; 2 ; 35.0 ; 23.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::PDESection ; 84 ; 2 ; 81 ; 4 ; 91 ; 39 ; 1 ; 0 ; 50.0 ; 14.0 ; 7 ; 1 ; 0 ; 0.0 ; 12 ; 29.0 ; 17.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::ctxhelp::NewCtxHelpWizard ; 3 ; 1 ; 0 ; 3 ; 10 ; 0 ; 1 ; 0 ; 27.0 ; 5.0 ; 0 ; 0 ; 1 ; 0.0 ; 3 ; 15.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::WorkspaceFeatureModelManager ; 6 ; 3 ; 1 ; 5 ; 28 ; 0 ; 0 ; 1 ; 45.0 ; 8.0 ; 30 ; 0 ; 0 ; 0.0 ; 1 ; 37.0 ; 17.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::compare::ManifestContentMergeViewer ; 6 ; 1 ; 1 ; 5 ; 15 ; 0 ; 1 ; 0 ; 27.0 ; 6.0 ; 0 ; 1 ; 0 ; 0.0 ; 2 ; 16.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::cheatsheet::RegisterCompCSWizardPage ; 3 ; 2 ; 1 ; 2 ; 3 ; 0 ; 0 ; 5 ; 9.0 ; 3.0 ; 21 ; 0 ; 0 ; 0.0 ; 3 ; 5.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::PDEStateHelper ; 2 ; 1 ; 1 ; 1 ; 0 ; 0 ; 0 ; 0 ; 10.0 ; 1.0 ; 6 ; 0 ; 0 ; 0.0 ; 1 ; 9.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::schema::NewRestrictionDialog ; 0 ; 1 ; 0 ; 0 ; 10 ; 0 ; 2 ; 0 ; 22.0 ; 5.0 ; 0 ; 2 ; 0 ; 0.0 ; 3 ; 9.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::actions::OpenSchemaAction ; 11 ; 1 ; 2 ; 9 ; 28 ; 0 ; 2 ; 0 ; 124.0 ; 8.0 ; 0 ; 2 ; 5 ; 0.0 ; 3 ; 50.0 ; 23.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::cheatsheet::comp::CompCSModelFactory ; 8 ; 1 ; 1 ; 7 ; 28 ; 0 ; 1 ; 0 ; 24.0 ; 8.0 ; 13 ; 1 ; 0 ; 0.0 ; 8 ; 15.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::toc::TocEditorContributor ; 0 ; 3 ; 0 ; 0 ; 1 ; 0 ; 0 ; 3 ; 6.0 ; 2.0 ; 33 ; 0 ; 0 ; 0.0 ; 2 ; 2.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::tests::macro::AbstractStructuredCommand ; 14 ; 2 ; 4 ; 10 ; 120 ; 2 ; 1 ; 0 ; 155.0 ; 16.0 ; 18 ; 0 ; 4 ; 0.0 ; 5 ; 81.0 ; 47.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::feature::PluginReference ; 6 ; 1 ; 0 ; 6 ; 45 ; 0 ; 3 ; 0 ; 40.0 ; 10.0 ; 6 ; 3 ; 0 ; 0.0 ; 10 ; 20.0 ; 14.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::target::NewTargetDefinitionWizard ; 6 ; 1 ; 1 ; 5 ; 28 ; 0 ; 3 ; 0 ; 40.0 ; 8.0 ; 0 ; 0 ; 1 ; 3.0 ; 6 ; 25.0 ; 10.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::launcher::ApplicationSelectionDialog ; 3 ; 1 ; 1 ; 2 ; 15 ; 0 ; 4 ; 0 ; 52.0 ; 6.0 ; 0 ; 4 ; 0 ; 0.0 ; 2 ; 19.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::text::SchemaHyperlink ; 1 ; 2 ; 1 ; 0 ; 1 ; 0 ; 1 ; 1 ; 8.0 ; 2.0 ; 10 ; 1 ; 0 ; 0.0 ; 2 ; 4.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::ui::templates::ChoiceOption ; 4 ; 3 ; 0 ; 4 ; 36 ; 0 ; 4 ; 0 ; 88.0 ; 9.0 ; 23 ; 4 ; 4 ; 0.0 ; 5 ; 41.0 ; 20.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::BaseWizardSelectionPage ; 6 ; 1 ; 5 ; 1 ; 15 ; 3 ; 2 ; 0 ; 26.0 ; 6.0 ; 0 ; 2 ; 0 ; 0.0 ; 5 ; 15.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::templates::rcp::MailTemplate ; 13 ; 5 ; 1 ; 12 ; 153 ; 0 ; 2 ; 13 ; 240.0 ; 18.0 ; 80 ; 0 ; 7 ; 0.0 ; 9 ; 108.0 ; 26.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::schema::SchemaObject ; 25 ; 2 ; 19 ; 6 ; 45 ; 6 ; 4 ; 2 ; 46.0 ; 10.0 ; 12 ; 3 ; 0 ; 0.0 ; 10 ; 21.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::toc::actions::TocAddLinkAction ; 5 ; 2 ; 1 ; 4 ; 1 ; 0 ; 0 ; 2 ; 14.0 ; 2.0 ; 4 ; 0 ; 0 ; 0.0 ; 2 ; 10.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::samples::ShowSampleAction ; 6 ; 1 ; 0 ; 6 ; 28 ; 0 ; 4 ; 0 ; 110.0 ; 8.0 ; 0 ; 4 ; 6 ; 0.0 ; 2 ; 40.0 ; 17.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::elements::DefaultElement ; 0 ; 1 ; 0 ; 0 ; 6 ; 1 ; 0 ; 0 ; 12.0 ; 4.0 ; 10 ; 0 ; 0 ; 0.0 ; 4 ; 4.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::cheatsheet::NewSimpleCSFileWizard ; 2 ; 2 ; 1 ; 1 ; 1 ; 0 ; 0 ; 1 ; 7.0 ; 2.0 ; 5 ; 0 ; 0 ; 0.0 ; 2 ; 5.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::bundle::WorkspaceBundlePluginModel ; 4 ; 9 ; 2 ; 2 ; 3 ; 0 ; 1 ; 4 ; 11.0 ; 3.0 ; 228 ; 1 ; 0 ; 0.0 ; 3 ; 6.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::bundle::Bundle ; 9 ; 2 ; 2 ; 7 ; 36 ; 0 ; 2 ; 0 ; 44.0 ; 9.0 ; 31 ; 2 ; 0 ; 0.0 ; 8 ; 34.0 ; 15.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::toc::TocHTMLWizard ; 4 ; 1 ; 1 ; 3 ; 10 ; 1 ; 1 ; 0 ; 37.0 ; 5.0 ; 0 ; 0 ; 1 ; 0.0 ; 4 ; 13.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::product::ProductIntroWizard ; 7 ; 1 ; 1 ; 6 ; 15 ; 0 ; 8 ; 0 ; 50.0 ; 6.0 ; 0 ; 8 ; 0 ; 0.0 ; 6 ; 30.0 ; 10.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::UpdateManagerHelper ; 13 ; 1 ; 1 ; 12 ; 6 ; 0 ; 0 ; 0 ; 63.0 ; 4.0 ; 6 ; 0 ; 3 ; 0.0 ; 1 ; 45.0 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::plugin::ExtensionsSection ; 44 ; 5 ; 3 ; 42 ; 1540 ; 0 ; 15 ; 2 ; 1087.0 ; 56.0 ; 71 ; 15 ; 29 ; 0.0 ; 15 ; 440.0 ; 257.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::schema::SchemaElementReference ; 16 ; 3 ; 8 ; 8 ; 666 ; 0 ; 11 ; 6 ; 189.0 ; 37.0 ; 34 ; 8 ; 0 ; 0.0 ; 35 ; 81.0 ; 69.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::search::dependencies::DependencyCalculator ; 5 ; 1 ; 3 ; 2 ; 36 ; 0 ; 2 ; 0 ; 84.0 ; 9.0 ; 6 ; 0 ; 1 ; 1.0 ; 4 ; 36.0 ; 33.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::natures::BaseProject ; 6 ; 1 ; 3 ; 3 ; 28 ; 3 ; 1 ; 0 ; 72.0 ; 8.0 ; 0 ; 1 ; 2 ; 0.0 ; 3 ; 26.0 ; 16.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::feature::OpenReferenceAction ; 10 ; 1 ; 3 ; 7 ; 3 ; 0 ; 0 ; 0 ; 35.0 ; 3.0 ; 0 ; 0 ; 0 ; 0.0 ; 3 ; 17.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::tests::macro::IndexPage ; 3 ; 1 ; 1 ; 2 ; 10 ; 0 ; 4 ; 0 ; 66.0 ; 5.0 ; 0 ; 4 ; 1 ; 0.0 ; 4 ; 14.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSFormOutlinePage ; 8 ; 3 ; 2 ; 7 ; 10 ; 0 ; 0 ; 4 ; 41.0 ; 5.0 ; 21 ; 0 ; 0 ; 0.0 ; 2 ; 20.0 ; 14.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::cheatsheet::comp::CompCSIntro ; 2 ; 5 ; 1 ; 1 ; 3 ; 0 ; 1 ; 92 ; 10.0 ; 3.0 ; 88 ; 1 ; 0 ; 0.0 ; 3 ; 4.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::ctxhelp::NewCtxHelpWizardPage ; 1 ; 2 ; 1 ; 0 ; 3 ; 0 ; 1 ; 0 ; 15.0 ; 3.0 ; 4 ; 1 ; 0 ; 0.0 ; 2 ; 5.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::BundleManifestSourceLocationManager ; 8 ; 1 ; 2 ; 6 ; 36 ; 0 ; 1 ; 0 ; 127.0 ; 9.0 ; 6 ; 1 ; 2 ; 0.0 ; 7 ; 73.0 ; 34.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::tests::macro::StopAction ; 3 ; 1 ; 0 ; 3 ; 28 ; 0 ; 1 ; 2 ; 33.0 ; 8.0 ; 9 ; 1 ; 0 ; 0.0 ; 8 ; 24.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::ui::templates::OptionTemplateWizardPage ; 4 ; 1 ; 1 ; 3 ; 3 ; 0 ; 3 ; 0 ; 32.0 ; 3.0 ; 0 ; 3 ; 0 ; 0.0 ; 3 ; 14.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::tools::UpdateClasspathAction ; 6 ; 1 ; 0 ; 6 ; 6 ; 0 ; 1 ; 0 ; 62.0 ; 4.0 ; 6 ; 1 ; 1 ; 0.0 ; 3 ; 31.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::ModelUndoManager ; 6 ; 1 ; 4 ; 2 ; 231 ; 4 ; 7 ; 0 ; 139.0 ; 22.0 ; 16 ; 7 ; 9 ; 0.0 ; 11 ; 66.0 ; 40.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::plugin::FragmentNode ; 2 ; 5 ; 0 ; 2 ; 28 ; 0 ; 1 ; 30 ; 58.0 ; 8.0 ; 251 ; 1 ; 0 ; 0.0 ; 7 ; 34.0 ; 22.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::preferences::PreferenceInitializer ; 2 ; 1 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 7.0 ; 1.0 ; 0 ; 0 ; 0 ; 0.0 ; 1 ; 4.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::views::dependencies::OpenDependenciesAction ; 2 ; 1 ; 0 ; 2 ; 10 ; 0 ; 1 ; 0 ; 30.0 ; 5.0 ; 6 ; 1 ; 1 ; 0.0 ; 4 ; 13.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::ui::internal::views::log::AbstractEntry ; 6 ; 1 ; 6 ; 0 ; 55 ; 2 ; 2 ; 0 ; 33.0 ; 11.0 ; 0 ; 1 ; 0 ; 0.0 ; 11 ; 18.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
