classname ; cbo ; dit ; fanIn ; fanOut ; lcom ; noc ; numberOfAttributes ; numberOfAttributesInherited ; numberOfLinesOfCode ; numberOfMethods ; numberOfMethodsInherited ; numberOfPrivateAttributes ; numberOfPrivateMethods ; numberOfPublicAttributes ; numberOfPublicMethods ; rfc ; wmc ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::eclipse::jdt::internal::eval::VariablesEvaluator ; 9 ; 2 ; 1 ; 9 ; 21 ; 0 ; 0 ; 19 ; 255.0 ; 7.0 ; 15 ; 0 ; 1 ; 0.0 ; 0 ; 77.0 ; 39.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::FieldAccess ; 4 ; 3 ; 1 ; 4 ; 105 ; 0 ; 5 ; 95 ; 109.0 ; 15.0 ; 73 ; 3 ; 0 ; 0.0 ; 6 ; 55.0 ; 28.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::batch::ClasspathSourceJar ; 1 ; 3 ; 1 ; 0 ; 1 ; 0 ; 1 ; 23 ; 7.0 ; 2.0 ; 28 ; 1 ; 0 ; 0.0 ; 2 ; 3.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::formatter::BinaryExpressionFragmentBuilder ; 2 ; 2 ; 1 ; 1 ; 36 ; 0 ; 3 ; 0 ; 42.0 ; 9.0 ; 11 ; 1 ; 3 ; 2.0 ; 5 ; 21.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::TypeParameter ; 13 ; 4 ; 7 ; 6 ; 55 ; 1 ; 2 ; 52 ; 57.0 ; 11.0 ; 127 ; 0 ; 0 ; 0.0 ; 9 ; 31.0 ; 16.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::AnnotationComponentValue ; 6 ; 2 ; 2 ; 4 ; 91 ; 0 ; 14 ; 13 ; 131.0 ; 14.0 ; 31 ; 14 ; 0 ; 0.0 ; 13 ; 37.0 ; 29.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::complete::CompletionNodeFound ; 1 ; 1 ; 1 ; 0 ; 0 ; 0 ; 5 ; 0 ; 3.0 ; 1.0 ; 23 ; 1 ; 0 ; 4.0 ; 1 ; 1.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::Name ; 12 ; 3 ; 8 ; 4 ; 15 ; 2 ; 2 ; 95 ; 22.0 ; 6.0 ; 73 ; 0 ; 0 ; 1.0 ; 4 ; 13.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::formatter::comment::CommentRange ; 6 ; 1 ; 5 ; 1 ; 66 ; 0 ; 1 ; 17 ; 136.0 ; 12.0 ; 0 ; 1 ; 0 ; 0.0 ; 5 ; 66.0 ; 51.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::JavadocImplicitTypeReference ; 7 ; 5 ; 1 ; 6 ; 55 ; 0 ; 1 ; 384 ; 91.0 ; 11.0 ; 87 ; 0 ; 0 ; 1.0 ; 7 ; 38.0 ; 25.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::util::HashSetOfInt ; 4 ; 1 ; 1 ; 3 ; 28 ; 0 ; 3 ; 0 ; 94.0 ; 8.0 ; 16 ; 0 ; 1 ; 3.0 ; 7 ; 18.0 ; 24.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::MementoTokenizer ; 14 ; 1 ; 12 ; 2 ; 3 ; 0 ; 18 ; 0 ; 80.0 ; 3.0 ; 8 ; 18 ; 0 ; 0.0 ; 3 ; 11.0 ; 24.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::jdom::SimpleDOMBuilder ; 14 ; 3 ; 1 ; 13 ; 153 ; 0 ; 0 ; 8 ; 104.0 ; 18.0 ; 46 ; 0 ; 0 ; 0.0 ; 15 ; 65.0 ; 21.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::DefaultStackMapFrame ; 3 ; 2 ; 1 ; 2 ; 28 ; 0 ; 7 ; 0 ; 51.0 ; 8.0 ; 25 ; 7 ; 0 ; 0.0 ; 7 ; 13.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::formatter::FormatJavadocNode ; 5 ; 1 ; 5 ; 0 ; 28 ; 3 ; 6 ; 78 ; 27.0 ; 8.0 ; 8 ; 0 ; 0 ; 0.0 ; 4 ; 12.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::MatchLocatorParser ; 14 ; 2 ; 1 ; 13 ; 2080 ; 1 ; 4 ; 402 ; 681.0 ; 65.0 ; 8 ; 1 ; 0 ; 3.0 ; 2 ; 237.0 ; 223.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::ParenthesizedExpression ; 6 ; 3 ; 3 ; 3 ; 66 ; 0 ; 3 ; 95 ; 71.0 ; 12.0 ; 73 ; 2 ; 0 ; 0.0 ; 3 ; 37.0 ; 19.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::AbstractAnnotationProcessorManager ; 3 ; 1 ; 3 ; 0 ; 45 ; 0 ; 0 ; 0 ; 0.0 ; 10.0 ; 8 ; 0 ; 0 ; 0.0 ; 10 ; 10.0 ; 0.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::UpdatedMethodBinding ; 1 ; 3 ; 1 ; 0 ; 1 ; 0 ; 1 ; 37 ; 7.0 ; 2.0 ; 72 ; 0 ; 0 ; 1.0 ; 2 ; 2.0 ; 2.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::ArrayAccess ; 4 ; 3 ; 1 ; 3 ; 91 ; 0 ; 5 ; 95 ; 109.0 ; 14.0 ; 73 ; 3 ; 0 ; 0.0 ; 5 ; 51.0 ; 27.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::complete::CompletionOnStringLiteral ; 1 ; 6 ; 0 ; 1 ; 3 ; 0 ; 2 ; 386 ; 13.0 ; 3.0 ; 85 ; 0 ; 0 ; 2.0 ; 3 ; 7.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::hierarchy::RegionBasedTypeHierarchy ; 9 ; 2 ; 0 ; 9 ; 21 ; 0 ; 1 ; 33 ; 103.0 ; 7.0 ; 82 ; 0 ; 1 ; 0.0 ; 2 ; 36.0 ; 30.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::PackageFragmentRoot ; 47 ; 4 ; 27 ; 27 ; 903 ; 2 ; 3 ; 59 ; 554.0 ; 43.0 ; 160 ; 0 ; 1 ; 0.0 ; 27 ; 273.0 ; 134.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::util::CompilationUnitSorter ; 3 ; 1 ; 0 ; 3 ; 3 ; 0 ; 1 ; 0 ; 19.0 ; 3.0 ; 8 ; 0 ; 2 ; 0.0 ; 1 ; 8.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::Annotation ; 33 ; 4 ; 19 ; 16 ; 45 ; 3 ; 5 ; 384 ; 357.0 ; 10.0 ; 69 ; 1 ; 1 ; 3.0 ; 9 ; 94.0 ; 118.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::JavadocFieldReference ; 7 ; 6 ; 2 ; 5 ; 15 ; 1 ; 4 ; 394 ; 87.0 ; 6.0 ; 107 ; 0 ; 0 ; 4.0 ; 5 ; 34.0 ; 25.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::select::SelectionOnSingleNameReference ; 6 ; 7 ; 1 ; 5 ; 3 ; 0 ; 0 ; 419 ; 40.0 ; 3.0 ; 115 ; 0 ; 0 ; 0.0 ; 3 ; 23.0 ; 15.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::dom::rewrite::RewriteEventStore ; 22 ; 1 ; 6 ; 16 ; 903 ; 0 ; 12 ; 0 ; 474.0 ; 43.0 ; 8 ; 5 ; 13 ; 4.0 ; 30 ; 273.0 ; 133.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::EmptyStatement ; 6 ; 3 ; 1 ; 5 ; 21 ; 0 ; 0 ; 380 ; 32.0 ; 7.0 ; 38 ; 0 ; 0 ; 0.0 ; 7 ; 17.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ClassFile ; 50 ; 1 ; 18 ; 37 ; 1891 ; 1 ; 22 ; 249 ; 6113.0 ; 62.0 ; 8 ; 1 ; 22 ; 17.0 ; 39 ; 1095.0 ; 1042.0 ; 6 ; 1 ; 1 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::ClasspathChange ; 18 ; 1 ; 2 ; 17 ; 55 ; 0 ; 8 ; 0 ; 469.0 ; 11.0 ; 8 ; 0 ; 5 ; 8.0 ; 6 ; 159.0 ; 108.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::StringLiteral ; 6 ; 5 ; 1 ; 5 ; 36 ; 3 ; 2 ; 384 ; 72.0 ; 9.0 ; 76 ; 0 ; 0 ; 2.0 ; 9 ; 29.0 ; 19.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::Signature ; 36 ; 1 ; 30 ; 7 ; 861 ; 0 ; 54 ; 0 ; 841.0 ; 42.0 ; 8 ; 12 ; 16 ; 0.0 ; 26 ; 294.0 ; 225.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::classfmt::AnnotationMethodInfoWithAnnotations ; 4 ; 4 ; 1 ; 4 ; 10 ; 0 ; 1 ; 14 ; 26.0 ; 5.0 ; 59 ; 1 ; 0 ; 0.0 ; 1 ; 12.0 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::parser::RecoveryScanner ; 5 ; 2 ; 2 ; 3 ; 136 ; 0 ; 9 ; 219 ; 191.0 ; 17.0 ; 55 ; 7 ; 1 ; 1.0 ; 16 ; 30.0 ; 53.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::Type ; 6 ; 2 ; 6 ; 1 ; 28 ; 6 ; 0 ; 95 ; 24.0 ; 8.0 ; 68 ; 0 ; 0 ; 0.0 ; 7 ; 10.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::CompletionRequestorAdapter ; 0 ; 1 ; 0 ; 0 ; 91 ; 0 ; 0 ; 0 ; 42.0 ; 14.0 ; 22 ; 0 ; 0 ; 0.0 ; 14 ; 14.0 ; 14.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::compiler::InvalidInputException ; 6 ; 1 ; 6 ; 0 ; 0 ; 0 ; 1 ; 0 ; 3.0 ; 1.0 ; 22 ; 1 ; 0 ; 0.0 ; 1 ; 1.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::dom::rewrite::LineCommentEndOffsets ; 5 ; 1 ; 1 ; 4 ; 6 ; 0 ; 2 ; 0 ; 51.0 ; 4.0 ; 8 ; 2 ; 1 ; 0.0 ; 3 ; 15.0 ; 15.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::parser::Scanner ; 47 ; 1 ; 38 ; 9 ; 1225 ; 4 ; 107 ; 114 ; 3449.0 ; 50.0 ; 8 ; 2 ; 3 ; 44.0 ; 41 ; 374.0 ; 1169.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::Initializer ; 12 ; 5 ; 5 ; 7 ; 36 ; 0 ; 4 ; 400 ; 81.0 ; 9.0 ; 65 ; 0 ; 0 ; 4.0 ; 9 ; 32.0 ; 23.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::VariableDeclarationStatement ; 11 ; 3 ; 5 ; 7 ; 171 ; 0 ; 10 ; 95 ; 155.0 ; 19.0 ; 73 ; 6 ; 0 ; 0.0 ; 7 ; 75.0 ; 40.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::DeclarationOfReferencedMethodsPattern ; 2 ; 5 ; 2 ; 0 ; 0 ; 0 ; 2 ; 83 ; 7.0 ; 1.0 ; 57 ; 0 ; 0 ; 0.0 ; 1 ; 2.0 ; 1.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::compiler::CharOperation ; 141 ; 1 ; 137 ; 4 ; 561 ; 0 ; 3 ; 0 ; 845.0 ; 34.0 ; 8 ; 0 ; 0 ; 0.0 ; 34 ; 91.0 ; 262.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::CompletionElementNotifier ; 6 ; 2 ; 1 ; 5 ; 21 ; 0 ; 1 ; 10 ; 136.0 ; 7.0 ; 15 ; 1 ; 0 ; 0.0 ; 1 ; 32.0 ; 39.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::indexing::BinaryIndexer ; 16 ; 2 ; 1 ; 15 ; 171 ; 0 ; 10 ; 52 ; 707.0 ; 19.0 ; 25 ; 10 ; 16 ; 0.0 ; 3 ; 221.0 ; 191.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::CompilationUnitDeclaration ; 40 ; 2 ; 22 ; 21 ; 253 ; 0 ; 23 ; 391 ; 536.0 ; 23.0 ; 31 ; 5 ; 2 ; 18.0 ; 21 ; 128.0 ; 174.0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::PrefixExpression ; 2 ; 6 ; 1 ; 1 ; 10 ; 0 ; 0 ; 415 ; 28.0 ; 5.0 ; 93 ; 0 ; 0 ; 0.0 ; 5 ; 12.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::DefaultValuePairBinding ; 4 ; 3 ; 1 ; 3 ; 15 ; 0 ; 1 ; 9 ; 20.0 ; 6.0 ; 42 ; 1 ; 0 ; 0.0 ; 5 ; 11.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::TypeDeclarationLocator ; 5 ; 2 ; 1 ; 5 ; 10 ; 0 ; 1 ; 68 ; 69.0 ; 5.0 ; 33 ; 0 ; 0 ; 0.0 ; 4 ; 30.0 ; 35.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::flow::FlowInfo ; 51 ; 1 ; 50 ; 3 ; 703 ; 2 ; 8 ; 0 ; 66.0 ; 38.0 ; 8 ; 0 ; 0 ; 1.0 ; 38 ; 60.0 ; 20.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::Block ; 15 ; 3 ; 12 ; 3 ; 55 ; 0 ; 3 ; 95 ; 47.0 ; 11.0 ; 73 ; 2 ; 0 ; 0.0 ; 2 ; 29.0 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::MethodRefParameter ; 6 ; 2 ; 3 ; 4 ; 136 ; 0 ; 8 ; 95 ; 121.0 ; 17.0 ; 68 ; 5 ; 0 ; 0.0 ; 7 ; 60.0 ; 31.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::IndexSelector ; 12 ; 1 ; 1 ; 11 ; 10 ; 0 ; 3 ; 0 ; 145.0 ; 5.0 ; 8 ; 0 ; 2 ; 3.0 ; 3 ; 62.0 ; 43.0 ; 1 ; 0 ; 1 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::Wildcard ; 8 ; 6 ; 2 ; 6 ; 28 ; 0 ; 5 ; 385 ; 71.0 ; 8.0 ; 95 ; 0 ; 1 ; 2.0 ; 7 ; 34.0 ; 20.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::ArrayType ; 9 ; 3 ; 5 ; 4 ; 91 ; 0 ; 3 ; 95 ; 87.0 ; 14.0 ; 76 ; 2 ; 0 ; 0.0 ; 5 ; 45.0 ; 23.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::search::FieldReferenceMatch ; 1 ; 4 ; 1 ; 0 ; 3 ; 0 ; 2 ; 3 ; 11.0 ; 3.0 ; 38 ; 2 ; 0 ; 0.0 ; 3 ; 3.0 ; 3.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::search::SearchDocument ; 10 ; 2 ; 9 ; 1 ; 28 ; 1 ; 2 ; 2 ; 16.0 ; 8.0 ; 11 ; 2 ; 0 ; 0.0 ; 7 ; 10.0 ; 5.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::ToolFactory ; 12 ; 1 ; 1 ; 11 ; 15 ; 0 ; 2 ; 0 ; 63.0 ; 6.0 ; 8 ; 0 ; 0 ; 0.0 ; 6 ; 25.0 ; 15.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::DefaultBytecodeVisitor ; 13 ; 1 ; 0 ; 13 ; 23005 ; 0 ; 17 ; 0 ; 1585.0 ; 215.0 ; 212 ; 17 ; 10 ; 0.0 ; 205 ; 1156.0 ; 265.0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::ThrowStatement ; 5 ; 3 ; 1 ; 4 ; 66 ; 0 ; 3 ; 95 ; 72.0 ; 12.0 ; 73 ; 2 ; 0 ; 0.0 ; 3 ; 39.0 ; 19.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::InternalReferenceMatch ; 3 ; 3 ; 3 ; 0 ; 1 ; 4 ; 1 ; 2 ; 6.0 ; 2.0 ; 36 ; 0 ; 0 ; 1.0 ; 2 ; 2.0 ; 2.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::complete::CompletionOnAnnotationMemberValuePair ; 5 ; 6 ; 1 ; 4 ; 3 ; 0 ; 1 ; 389 ; 32.0 ; 3.0 ; 83 ; 0 ; 0 ; 1.0 ; 3 ; 13.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::ThrownExceptionFinder ; 6 ; 2 ; 1 ; 5 ; 36 ; 0 ; 2 ; 0 ; 75.0 ; 9.0 ; 11 ; 2 ; 5 ; 0.0 ; 4 ; 30.0 ; 24.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::DefaultWorkingCopyOwner ; 1 ; 2 ; 0 ; 1 ; 3 ; 0 ; 2 ; 0 ; 10.0 ; 3.0 ; 13 ; 0 ; 1 ; 1.0 ; 2 ; 5.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::impl::ByteConstant ; 3 ; 2 ; 3 ; 0 ; 66 ; 0 ; 1 ; 152 ; 37.0 ; 12.0 ; 41 ; 1 ; 1 ; 0.0 ; 11 ; 14.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::AnnotatableInfo ; 1 ; 4 ; 1 ; 0 ; 0 ; 3 ; 1 ; 7 ; 0.0 ; 1.0 ; 25 ; 0 ; 0 ; 0.0 ; 1 ; 1.0 ; 0.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::ExceptionAttribute ; 4 ; 3 ; 1 ; 3 ; 6 ; 0 ; 3 ; 1 ; 31.0 ; 4.0 ; 32 ; 3 ; 0 ; 0.0 ; 3 ; 10.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::Initializer ; 9 ; 3 ; 3 ; 6 ; 136 ; 0 ; 7 ; 97 ; 125.0 ; 17.0 ; 84 ; 3 ; 0 ; 0.0 ; 3 ; 63.0 ; 35.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::impl::AssistImportContainer ; 3 ; 5 ; 2 ; 1 ; 3 ; 0 ; 1 ; 52 ; 10.0 ; 3.0 ; 138 ; 1 ; 0 ; 0.0 ; 2 ; 5.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::MoveElementsOperation ; 1 ; 4 ; 1 ; 0 ; 3 ; 1 ; 0 ; 34 ; 9.0 ; 3.0 ; 84 ; 0 ; 0 ; 0.0 ; 1 ; 3.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::parser::RecoveredStatement ; 4 ; 2 ; 1 ; 3 ; 21 ; 3 ; 1 ; 4 ; 23.0 ; 7.0 ; 33 ; 0 ; 0 ; 1.0 ; 7 ; 11.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::complete::CompletionOnMethodName ; 6 ; 4 ; 1 ; 5 ; 3 ; 0 ; 1 ; 410 ; 31.0 ; 3.0 ; 66 ; 0 ; 0 ; 1.0 ; 3 ; 16.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::ClassInstanceCreation ; 8 ; 3 ; 2 ; 7 ; 276 ; 0 ; 14 ; 95 ; 208.0 ; 24.0 ; 73 ; 8 ; 0 ; 0.0 ; 12 ; 104.0 ; 54.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::builder::MissingSourceFileException ; 1 ; 1 ; 1 ; 0 ; 0 ; 0 ; 2 ; 0 ; 3.0 ; 1.0 ; 23 ; 1 ; 0 ; 0.0 ; 1 ; 1.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::env::EnumConstantSignature ; 5 ; 1 ; 4 ; 1 ; 6 ; 0 ; 2 ; 0 ; 17.0 ; 4.0 ; 8 ; 0 ; 0 ; 2.0 ; 4 ; 8.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::TypeReference ; 43 ; 4 ; 36 ; 10 ; 153 ; 3 ; 0 ; 384 ; 144.0 ; 18.0 ; 69 ; 0 ; 0 ; 0.0 ; 14 ; 72.0 ; 48.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::impl::CompilerStats ; 3 ; 1 ; 3 ; 0 ; 3 ; 0 ; 7 ; 0 ; 9.0 ; 3.0 ; 8 ; 0 ; 0 ; 7.0 ; 3 ; 4.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::select::SelectionScanner ; 3 ; 2 ; 1 ; 2 ; 3 ; 0 ; 3 ; 219 ; 31.0 ; 3.0 ; 55 ; 0 ; 0 ; 3.0 ; 3 ; 7.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::PackageDeclaration ; 13 ; 2 ; 7 ; 7 ; 136 ; 0 ; 8 ; 95 ; 130.0 ; 17.0 ; 68 ; 4 ; 0 ; 1.0 ; 7 ; 66.0 ; 36.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::CaseStatement ; 13 ; 3 ; 2 ; 11 ; 21 ; 0 ; 2 ; 380 ; 96.0 ; 7.0 ; 38 ; 0 ; 0 ; 2.0 ; 7 ; 46.0 ; 34.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ASTVisitor ; 2 ; 1 ; 2 ; 0 ; 3 ; 18 ; 0 ; 0 ; 9.0 ; 3.0 ; 8 ; 0 ; 0 ; 0.0 ; 3 ; 3.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::Literal ; 7 ; 4 ; 6 ; 2 ; 21 ; 3 ; 0 ; 384 ; 25.0 ; 7.0 ; 69 ; 0 ; 0 ; 0.0 ; 7 ; 13.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::ProblemFieldBinding ; 8 ; 4 ; 8 ; 0 ; 1 ; 0 ; 2 ; 35 ; 9.0 ; 2.0 ; 47 ; 1 ; 0 ; 1.0 ; 2 ; 2.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::PatternLocator ; 27 ; 1 ; 15 ; 24 ; 300 ; 11 ; 29 ; 39 ; 580.0 ; 25.0 ; 8 ; 0 ; 0 ; 1.0 ; 9 ; 157.0 ; 209.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::impl::Engine ; 12 ; 1 ; 2 ; 10 ; 36 ; 2 ; 13 ; 0 ; 230.0 ; 9.0 ; 9 ; 0 ; 1 ; 12.0 ; 6 ; 45.0 ; 59.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::SingleTypeRequestor ; 0 ; 1 ; 0 ; 0 ; 45 ; 0 ; 1 ; 0 ; 27.0 ; 10.0 ; 15 ; 0 ; 0 ; 0.0 ; 9 ; 10.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::ASTConverter ; 55 ; 1 ; 2 ; 53 ; 2080 ; 0 ; 12 ; 0 ; 1947.0 ; 65.0 ; 8 ; 1 ; 5 ; 3.0 ; 10 ; 680.0 ; 470.0 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::QualifiedAllocationExpression ; 22 ; 5 ; 2 ; 20 ; 36 ; 2 ; 2 ; 392 ; 414.0 ; 9.0 ; 93 ; 0 ; 0 ; 2.0 ; 9 ; 153.0 ; 117.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::VariablePattern ; 2 ; 4 ; 1 ; 1 ; 1 ; 2 ; 6 ; 61 ; 34.0 ; 2.0 ; 45 ; 0 ; 0 ; 0.0 ; 1 ; 3.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::JavaSearchScope ; 14 ; 3 ; 3 ; 11 ; 91 ; 0 ; 11 ; 5 ; 289.0 ; 14.0 ; 21 ; 9 ; 7 ; 0.0 ; 6 ; 111.0 ; 79.0 ; 1 ; 0 ; 1 ; 0 ; 0 ; 
