classname ; CvsEntropy ; CvsWEntropy ; CvsLinEntropy ; CvsLogEntropy ; CvsExpEntropy ; 
org::eclipse::mylyn::internal::tasks::core::CommentQuoter ; 5.99636 ; 0.00244459 ; 0.153529 ; 9.22107 ; 0.215916 ; 
org::eclipse::mylyn::zest::layouts::dataStructures::BendPoint ; 4.18705 ; 0.0092967 ; 0.0100138 ; 0.1118 ; 0.00854531 ; 
org::eclipse::mylyn::internal::trac::core::model::TracRepositoryAttribute ; 1.84703 ; 0.00132824 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::tasks::ui::TaskRepositoryAdapterFactory ; 8.85146 ; 0.00501065 ; 0.181897 ; 9.34635 ; 0.333876 ; 
org::eclipse::mylyn::internal::wikitext::mediawiki::core::validation::MediaWikiReferenceValidationRule ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::sandbox::tests::util::PdeProject ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaTaskListManager ; 1.05195 ; 0.00209971 ; 0.00149277 ; 0.0247207 ; 1.01239e-4 ; 
org::eclipse::mylyn::internal::tasks::core::TaskRepositoryAdapter ; 1.84703 ; 9.48744e-4 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::java::ui::actions::FilterMembersAction ; 12.1149 ; 0.0284979 ; 0.172013 ; 9.38983 ; 0.260127 ; 
org::eclipse::mylyn::internal::context::ui::TaskStructureBridge ; 13.3451 ; 0.0199527 ; 0.190635 ; 9.45907 ; 0.331787 ; 
org::eclipse::mylyn::zest::tests::swt::NestedGraphSnippet ; 0.903836 ; 1.36385e-4 ; 0.00316207 ; 0.0269541 ; 0.00573197 ; 
org::eclipse::mylyn::internal::wikitext::ui::editor::outline::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::WikiWordReplacementToken ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::core::BugzillaTaskAttachmentHandler ; 4.15475 ; 0.00448839 ; 0.162734 ; 9.19857 ; 0.279504 ; 
org::eclipse::mylyn::internal::tasks::ui::views::TaskListInterestFilter ; 5.4131 ; 0.0121604 ; 0.207211 ; 9.31602 ; 0.393172 ; 
org::eclipse::mylyn::internal::tasks::ui::dialogs::AbstractWorkingSetDialogCOPY ; 1.29038 ; 0.011236 ; 0.00832931 ; 0.0470751 ; 0.0302815 ; 
org::eclipse::mylyn::internal::jira::core::html::SingleCharReader ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::monitor::reports::tests::FileTool ; 7.71893 ; 0.204698 ; 0.15502 ; 9.2585 ; 0.213932 ; 
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::StackTrace ; 6.86328 ; 0.0144037 ; 0.161078 ; 9.25516 ; 0.245374 ; 
org::eclipse::mylyn::internal::sandbox::ui::hyperlinks::ResourceHyperlinkDetector ; 1.84703 ; 0.00132824 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::pde::ui::PdeContextLabelProvider ; 6.9016 ; 0.00453105 ; 0.175566 ; 9.2879 ; 0.320241 ; 
org::eclipse::mylyn::zest::core::widgets::internal::CachedLabel ; 2.73589 ; 0.00461495 ; 0.0081541 ; 0.0778647 ; 0.01058 ; 
org::eclipse::mylyn::internal::commons::ui::CommonsUiPlugin ; 1.84703 ; 9.48744e-4 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::trac::ui::editor::TracTaskEditorPageFactory ; 3.26838 ; 0.00178199 ; 0.155894 ; 9.16383 ; 0.24972 ; 
org::eclipse::mylyn::wikitext::core::parser::markup::token::ImpliedHyperlinkReplacementToken ; 1.49003 ; 0.00102285 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::context::ui::InterestDecoratorLightweight ; 18.2964 ; 0.0223304 ; 0.215246 ; 9.62294 ; 0.408346 ; 
org::eclipse::mylyn::wikitext::core::parser::markup::block::GlossaryBlock ; 1.49003 ; 0.00238664 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::tasks::ui::commands::MaximizePartHandler ; 2.92733 ; 0.00224266 ; 0.156639 ; 9.15676 ; 0.244411 ; 
org::eclipse::mylyn::internal::context::core::CompositeInteractionContext ; 8.68041 ; 0.0148548 ; 0.170802 ; 9.31877 ; 0.276511 ; 
org::eclipse::mylyn::internal::tasks::ui::editors::MultiSelectionAttributeEditor ; 6.89909 ; 0.00365162 ; 0.180627 ; 9.29908 ; 0.345312 ; 
org::eclipse::mylyn::internal::tasks::ui::editors::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::editor::MarkupEditor ; 2.38141 ; 0.0268145 ; 0.132656 ; 9.07779 ; 0.205382 ; 
org::eclipse::mylyn::wikitext::core::parser::markup::phrase::HtmlCommentPhraseModifier ; 1.49003 ; 6.81897e-4 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::bugzilla::core::BugzillaReportSubmitForm ; 15.0013 ; 0.767101 ; 0.0258572 ; 0.36911 ; 0.00573196 ; 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteField ; 5.94514 ; 0.00760282 ; 0.153982 ; 9.22122 ; 0.218565 ; 
org::eclipse::mylyn::internal::jira::core::model::JiraWorkLog ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::SourceLinkReplacementToken ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::ui::wizard::TracQueryPage ; 3.30805 ; 0.00238983 ; 0.155299 ; 9.16371 ; 0.247979 ; 
org::eclipse::mylyn::internal::tasks::ui::editors::RepositoryTextViewerConfiguration ; 6.84283 ; 0.00859321 ; 0.182271 ; 9.30101 ; 0.354137 ; 
org::eclipse::mylyn::internal::jira::core::model::IssueField ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::tasks::core::data::TaskDataModel ; 7.56208 ; 0.0120368 ; 0.214029 ; 9.37895 ; 0.457654 ; 
org::eclipse::mylyn::internal::tasks::ui::views::PriorityDropDownAction ; 11.1126 ; 0.0136446 ; 0.174689 ; 9.37746 ; 0.270626 ; 
org::eclipse::mylyn::internal::wikitext::textile::core::block::ListBlock ; 1.49003 ; 0.00579613 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::tasks::ui::TaskRepositoryLocationUi ; 13.1929 ; 0.0511685 ; 0.254105 ; 9.59267 ; 0.564809 ; 
org::eclipse::mylyn::internal::wikitext::textile::core::phrase::ImageTextilePhraseModifier ; 1.49003 ; 0.00511423 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::wikitext::mediawiki::core::phrase::SimpleWrappedPhraseModifier ; 1.49003 ; 0.00630755 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::tasks::ui::editors::EditorUtil ; 8.69116 ; 0.0294668 ; 0.243953 ; 9.4652 ; 0.531914 ; 
org::eclipse::mylyn::internal::wikitext::twiki::core::validation::ListWhitespaceValidationRule ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::xplanner::wsdl::db::QueryException ; 5.0865 ; 0.0133173 ; 0.0243064 ; 0.166306 ; 0.0705823 ; 
org::eclipse::mylyn::internal::trac::core::client::TracLoginException ; 1.84703 ; 0.00132824 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::sandbox::bridge::bugs::MylynBugsManager ; 3.24474 ; 0.00141865 ; 0.148128 ; 9.14866 ; 0.21996 ; 
org::eclipse::mylyn::internal::tasks::ui::notifications::TaskDiffUtil ; 0.95565 ; 5.81225e-4 ; 0.0477825 ; 0.136886 ; 0.0864707 ; 
org::eclipse::mylyn::internal::wikitext::ui::viewer::annotation::ImageDrawingStrategy ; 0.891381 ; 0.00132307 ; 0.0891381 ; 8.95641 ; 0.0891381 ; 
org::eclipse::mylyn::internal::trac::core::model::TracMilestone ; 4.78742 ; 0.00187327 ; 0.159161 ; 9.20494 ; 0.253355 ; 
org::eclipse::mylyn::internal::team::ui::actions::CommitContextAction ; 7.87707 ; 0.0298297 ; 0.151689 ; 9.25543 ; 0.188742 ; 
org::eclipse::mylyn::internal::tasks::ui::util::TreeWalker ; 0.891381 ; 3.67519e-4 ; 0.0891381 ; 8.95641 ; 0.0891381 ; 
org::eclipse::mylyn::internal::trac::ui::TracUiPlugin ; 17.0173 ; 0.0432654 ; 0.20279 ; 9.56557 ; 0.353508 ; 
org::eclipse::mylyn::internal::tasks::core::TaskList ; 8.8911 ; 0.132116 ; 0.244163 ; 9.47083 ; 0.537165 ; 
org::eclipse::mylyn::internal::tasks::bugs::wizards::ReportErrorPage ; 4.15475 ; 0.00970506 ; 0.162734 ; 9.19857 ; 0.279504 ; 
org::eclipse::mylyn::internal::jira::ui::editor::WorkLogTableLabelProvider ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::tasks::ui::editors::AbstractTaskEditorExtension ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::Colors ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::editor::syntax::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::xplanner::ui::XPlannerTaskListMigrator ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::deprecated::TaskFactory ; 4.81344 ; 0.00522551 ; 0.170646 ; 9.22957 ; 0.309565 ; 
org::eclipse::mylyn::internal::trac::ui::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::core::TracAttributeMapper ; 3.26838 ; 0.01063 ; 0.155894 ; 9.16383 ; 0.24972 ; 
org::eclipse::mylyn::wikitext::ui::viewer::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::twiki::core::validation::TWikiReferenceValidationRule ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::web::ui::BrowserTracker ; 3.7967 ; 0.00321708 ; 0.142828 ; 9.14904 ; 0.183565 ; 
org::eclipse::mylyn::internal::context::core::InteractionContext ; 12.804 ; 0.0426806 ; 0.197448 ; 9.46786 ; 0.369987 ; 
org::eclipse::mylyn::internal::tasks::core::SaxRepositoriesWriter ; 11.108 ; 0.00613469 ; 0.192487 ; 9.41768 ; 0.363299 ; 
org::eclipse::mylyn::internal::java::ui::actions::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::TaskEditorBloatMonitor ; 7.20108 ; 0.00370003 ; 0.173874 ; 9.29306 ; 0.31226 ; 
org::eclipse::mylyn::tasks::core::AbstractTaskListMigrator ; 3.4091 ; 0.0013986 ; 0.153414 ; 9.16273 ; 0.242476 ; 
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaCustomQueryWizardPage ; 20.3292 ; 0.0626741 ; 0.201024 ; 9.62892 ; 0.320941 ; 
org::eclipse::mylyn::internal::wikitext::confluence::core::block::ExtendedQuoteBlock ; 1.49003 ; 0.0206274 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::context::core::AbstractContextStructureBridge ; 10.0513 ; 0.0111325 ; 0.167436 ; 9.34078 ; 0.242297 ; 
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaTaskAttachmentPage ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::tracwiki::core::Main ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::zest::layouts::algorithms::VerticalLayoutAlgorithm ; 4.37354 ; 0.0842505 ; 0.00817115 ; 0.108897 ; 0.00532871 ; 
org::eclipse::mylyn::context::tests::support::DomContextWriter ; 12.7082 ; 0.0131735 ; 0.195111 ; 9.45757 ; 0.358755 ; 
org::eclipse::mylyn::internal::tasks::ui::search::SearchResultContentProvider ; 8.24459 ; 0.0031186 ; 0.165206 ; 9.29513 ; 0.252925 ; 
org::eclipse::mylyn::monitor::usage::AbstractStudyQuestionnairePage ; 3.17351 ; 0.0011903 ; 0.140881 ; 9.13106 ; 0.180758 ; 
org::eclipse::mylyn::internal::wikitext::mediawiki::core::block::TableBlock ; 1.49003 ; 0.00613708 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorPeoplePart ; 9.05387 ; 0.0469565 ; 0.195868 ; 9.38007 ; 0.400983 ; 
org::eclipse::mylyn::internal::wikitext::textile::core::block::TextileGlossaryBlock ; 1.49003 ; 0.00170474 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::zest::core::widgets::internal::XYScaledGraphics ; 2.35602 ; 0.00109041 ; 0.00736714 ; 0.0679499 ; 0.0108121 ; 
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaCategorySearchOperation ; 8.50289 ; 0.0824958 ; 0.0137518 ; 0.206051 ; 0.00213622 ; 
org::eclipse::mylyn::internal::wikitext::textile::core::token::HyperlinkReplacementToken ; 1.49003 ; 0.00204569 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::tasklist::RelativePathUtil ; 1.05195 ; 0.0104986 ; 0.00149277 ; 0.0247207 ; 1.01239e-4 ; 
org::eclipse::mylyn::tasks::core::RepositoryStatus ; 8.10051 ; 0.0429893 ; 0.166646 ; 9.29601 ; 0.262198 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::FilterCompletedTasksAction ; 8.95891 ; 0.00462725 ; 0.171921 ; 9.32594 ; 0.27861 ; 
org::eclipse::mylyn::internal::java::ui::JavaDebugStructureBridge ; 5.86159 ; 0.00227803 ; 0.160418 ; 9.23351 ; 0.255391 ; 
org::eclipse::mylyn::internal::xplanner::core::service::exceptions::AuthenticationException ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteServerInfo ; 5.94514 ; 0.0189978 ; 0.153982 ; 9.22122 ; 0.218565 ; 
org::eclipse::mylyn::internal::resources::ui::EditorInteractionMonitor ; 19.228 ; 0.0842681 ; 0.217408 ; 9.64748 ; 0.409074 ; 
org::eclipse::mylyn::tasks::core::data::TaskAttribute ; 6.31013 ; 0.0233381 ; 0.1853 ; 9.29392 ; 0.368531 ; 
org::eclipse::mylyn::zest::layouts::algorithms::ContinuousLayoutAlgorithm ; 6.89385 ; 0.516933 ; 0.0128629 ; 0.171563 ; 0.00827496 ; 
org::eclipse::mylyn::internal::monitor::core::collection::InteractionEventClassifier ; 4.58293 ; 0.00215183 ; 0.145075 ; 9.17116 ; 0.186189 ; 
org::eclipse::mylyn::internal::context::core::InteractionContextScaling ; 8.83356 ; 0.0267758 ; 0.184993 ; 9.35271 ; 0.348397 ; 
org::eclipse::mylyn::zest::tests::jface::GraphJFaceSnippet3 ; 0.903836 ; 8.18312e-4 ; 0.00316207 ; 0.0269541 ; 0.00573197 ; 
org::eclipse::mylyn::bugzilla::deprecated::BugzillaCompareNode ; 1.84703 ; 0.00645146 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::DeleteTaskRepositoryAction ; 17.6665 ; 0.0336475 ; 0.225347 ; 9.62751 ; 0.408253 ; 
org::eclipse::mylyn::internal::tasks::ui::editors::AttachmentSizeFormatter ; 5.8901 ; 0.0122669 ; 0.166309 ; 9.24729 ; 0.287223 ; 
org::eclipse::mylyn::internal::jira::ui::wizards::JiraNamedFilterPage ; 4.17741 ; 0.00390045 ; 0.160399 ; 9.19476 ; 0.270741 ; 
org::eclipse::mylyn::internal::tasks::ui::util::WebBrowserDialog ; 3.95974 ; 0.00125178 ; 0.143127 ; 9.15318 ; 0.183381 ; 
org::eclipse::mylyn::internal::jira::core::IJiraConstants ; 1.84703 ; 0.00474372 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::tests::report::TaskReporterStatistics ; 3.22269 ; 0.00786947 ; 0.143624 ; 9.13881 ; 0.195136 ; 
org::eclipse::mylyn::internal::wikitext::ui::util::PreferenceStoreFacade ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::ui::FavoritesView ; 1.18889 ; 0.00506241 ; 0.00181414 ; 0.0284236 ; 1.87425e-4 ; 
org::eclipse::mylyn::internal::wikitext::tasks::ui::preferences::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::core::parser::markup::token::AcronymReplacementToken ; 1.49003 ; 0.00102285 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::trac::core::model::TracComponent ; 4.78742 ; 0.00187327 ; 0.159161 ; 9.20494 ; 0.253355 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::CollapseAllAction ; 9.63232 ; 0.00364409 ; 0.171027 ; 9.33773 ; 0.269929 ; 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteScheme ; 5.94514 ; 0.0166168 ; 0.153982 ; 9.22122 ; 0.218565 ; 
org::eclipse::mylyn::resources::ui::ResourcesUi ; 3.24474 ; 0.00101878 ; 0.148128 ; 9.14866 ; 0.21996 ; 
org::eclipse::mylyn::internal::tasks::ui::util::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::core::TracClientManager ; 2.84955 ; 0.0785529 ; 0.00499975 ; 0.0704755 ; 0.00106293 ; 
org::eclipse::mylyn::internal::tasks::core::TaskContainerDelta ; 4.15475 ; 0.00483495 ; 0.162734 ; 9.19857 ; 0.279504 ; 
org::eclipse::mylyn::internal::bugzilla::core::internal::Favorite ; 2.37319 ; 0.00490446 ; 0.00361443 ; 0.056702 ; 3.85013e-4 ; 
org::eclipse::mylyn::internal::context::ui::InterestDecorator ; 15.4902 ; 0.0239086 ; 0.205567 ; 9.54001 ; 0.388806 ; 
org::eclipse::mylyn::tasks::core::data::TaskAttachmentMapper ; 4.17741 ; 0.0139814 ; 0.160399 ; 9.19476 ; 0.270741 ; 
org::eclipse::mylyn::zest::tests::uml::UMLClassFigure ; 0 ; 0 ; 0 ; 0 ; 0 ; 
upload::PercentUsageComparator ; 3.95974 ; 0.00147603 ; 0.143127 ; 9.15318 ; 0.183381 ; 
org::eclipse::mylyn::internal::wikitext::ui::editor::assist::MarkupTemplateCompletionProcessor ; 2.38141 ; 0.00830631 ; 0.132656 ; 9.07779 ; 0.205382 ; 
org::eclipse::mylyn::internal::bugzilla::core::search::BugzillaQueryPageParser ; 4.154 ; 0.195076 ; 0.00616598 ; 0.0986521 ; 5.58543e-4 ; 
org::eclipse::mylyn::internal::java::ui::LandmarkMarkerManager ; 20.7074 ; 0.108681 ; 0.209652 ; 9.65957 ; 0.361916 ; 
org::eclipse::mylyn::internal::jira::core::service::soap::JiraSoapClient ; 4.53504 ; 0.0238536 ; 0.158841 ; 9.20046 ; 0.262451 ; 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteProject ; 5.94514 ; 0.0271127 ; 0.153982 ; 9.22122 ; 0.218565 ; 
org::eclipse::mylyn::internal::jira::ui::editor::JiraTaskEditorPage ; 5.91074 ; 0.0131412 ; 0.192106 ; 9.29674 ; 0.385389 ; 
org::eclipse::mylyn::internal::tasks::ui::views::TaskListSorter ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::model::JiraVersion ; 8.51756 ; 0.0228835 ; 0.184172 ; 9.34266 ; 0.343755 ; 
org::eclipse::mylyn::internal::team::ui::templates::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::NewSubTaskAction ; 9.00847 ; 0.0258438 ; 0.190545 ; 9.36842 ; 0.376785 ; 
org::eclipse::mylyn::internal::context::ui::actions::ContextCopyAction ; 12.8535 ; 0.0240204 ; 0.193985 ; 9.4582 ; 0.350581 ; 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskHyperlinkDetector ; 9.43389 ; 0.0244196 ; 0.193595 ; 9.38337 ; 0.385359 ; 
org::eclipse::mylyn::internal::resources::ui::ResourcesUiExtensionPointReader ; 7.39257 ; 0.00244423 ; 0.178464 ; 9.30507 ; 0.327705 ; 
org::eclipse::mylyn::zest::core::widgets::internal::RoundedChopboxAnchor ; 1.45219 ; 1.35718e-4 ; 0.00420507 ; 0.0409958 ; 0.00508017 ; 
org::eclipse::mylyn::wikitext::core::parser::builder::EventLoggingDocumentBuilder ; 1.49003 ; 0.00562565 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::wikitext::core::parser::markup::phrase::LiteralPhraseModifierProcessor ; 1.49003 ; 6.81897e-4 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::wikitext::confluence::core::block::AbstractConfluenceDelimitedBlock ; 1.49003 ; 0.00494376 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::wikitext::ui::editor::assist::Templates ; 1.49003 ; 0.00306854 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskPlanningEditor ; 34.8871 ; 0.657299 ; 0.294732 ; 10.1525 ; 0.582896 ; 
org::eclipse::mylyn::internal::tasks::ui::LocalRepositoryConnectorUi ; 1.84703 ; 9.48744e-4 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::tasks::ui::views::TaskListFilteredTree ; 29.7095 ; 0.29526 ; 0.266142 ; 9.98163 ; 0.5377 ; 
org::eclipse::mylyn::zest::core::messages::ZestUIMessages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::core::SaxRepositoriesContentHandler ; 9.60215 ; 0.00369208 ; 0.183875 ; 9.36507 ; 0.334346 ; 
org::eclipse::mylyn::internal::monitor::ui::ActionExecutionMonitor ; 4.57121 ; 0.00119132 ; 0.152088 ; 9.18643 ; 0.225109 ; 
org::eclipse::mylyn::internal::bugzilla::core::BugzillaFlag ; 3.37801 ; 0.00150795 ; 0.154967 ; 9.16485 ; 0.247924 ; 
org::eclipse::mylyn::trac::tests::support::XmlRpcServer ; 19.8327 ; 0.0404681 ; 0.210373 ; 9.64115 ; 0.36789 ; 
org::eclipse::mylyn::internal::resources::ui::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::examples::monitor::study::SelectionMonitor ; 11.3548 ; 0.00796206 ; 0.176533 ; 9.38878 ; 0.277273 ; 
org::eclipse::mylyn::internal::tasks::ui::workingsets::TaskWorkingSetElementFactory ; 12.4014 ; 0.00776673 ; 0.23595 ; 9.53675 ; 0.482767 ; 
org::eclipse::mylyn::internal::jira::core::model::Version ; 8.80568 ; 0.0101894 ; 0.170299 ; 9.31926 ; 0.272598 ; 
org::eclipse::mylyn::internal::context::ui::editors::ContextEditorFormPage ; 20.7736 ; 0.22492 ; 0.230199 ; 9.71353 ; 0.451245 ; 
org::eclipse::mylyn::zest::core::viewers::internal::ZestException ; 1.45219 ; 2.71435e-4 ; 0.00420507 ; 0.0409958 ; 0.00508017 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::ActivateTaskDialogAction ; 9.92416 ; 0.0105224 ; 0.180643 ; 9.36673 ; 0.312482 ; 
org::eclipse::mylyn::internal::sandbox::ui::InterestInducingProblemListener ; 4.01306 ; 0.00116189 ; 0.155113 ; 9.18069 ; 0.248225 ; 
org::eclipse::mylyn::internal::tasks::ui::TaskHistoryDropDown ; 11.9457 ; 0.0270167 ; 0.211987 ; 9.47744 ; 0.444621 ; 
org::eclipse::mylyn::internal::wikitext::ui::editor::syntax::Span ; 1.49003 ; 0.00238664 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::tasks::ui::PersonContentProposal ; 9.56941 ; 0.0249536 ; 0.178242 ; 9.35383 ; 0.306985 ; 
org::eclipse::mylyn::internal::team::ccvs::CommitContextWizard ; 3.65777 ; 5.59376e-4 ; 0.0209588 ; 0.125633 ; 0.0676174 ; 
org::eclipse::mylyn::internal::jira::core::model::CustomField ; 8.73103 ; 0.00834414 ; 0.17379 ; 9.32615 ; 0.292506 ; 
org::eclipse::mylyn::internal::tasks::core::TaskActivationHistory ; 4.17741 ; 0.00582984 ; 0.160399 ; 9.19476 ; 0.270741 ; 
org::eclipse::mylyn::internal::context::ui::actions::RemoveFromContextAction ; 5.65021 ; 0.0190768 ; 0.0151043 ; 0.155909 ; 0.0152225 ; 
org::eclipse::mylyn::internal::tasks::ui::util::AbstractRetrieveTitleFromUrlJob ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::core::KeywordParser ; 7.46584 ; 0.0626063 ; 0.0155791 ; 0.192343 ; 0.00912868 ; 
org::eclipse::mylyn::tasks::core::data::AbstractTaskDataHandler ; 5.59876 ; 0.00946806 ; 0.179372 ; 9.2653 ; 0.344852 ; 
org::eclipse::mylyn::internal::sandbox::ui::planner::TaskPlanSorter ; 3.39209 ; 0.00200425 ; 0.151673 ; 9.15904 ; 0.235454 ; 
org::eclipse::mylyn::internal::tasks::ui::views::TaskInputDialog ; 13.9097 ; 0.0104235 ; 0.189979 ; 9.47031 ; 0.325321 ; 
org::eclipse::mylyn::internal::tasks::ui::commands::OpenTaskRepositoryPropertiesHandler ; 1.84703 ; 9.48744e-4 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::tasks::ui::wizards::TaskAttachmentPage ; 6.67906 ; 0.0275718 ; 0.19909 ; 9.32877 ; 0.413654 ; 
org::eclipse::mylyn::wikitext::core::parser::TableRowAttributes ; 1.49003 ; 0.00187522 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::tasks::core::TransferList ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::core::data::TaskDataStateReader ; 6.87646 ; 0.0707787 ; 0.194739 ; 9.32549 ; 0.402881 ; 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorOutlineNode ; 3.37801 ; 0.00479807 ; 0.154967 ; 9.16485 ; 0.247924 ; 
org::eclipse::mylyn::internal::bugzilla::ui::action::BugzillaObsoleteAttachmentAction ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::commons::core::XmlStringConverter ; 4.88878 ; 0.00378392 ; 0.166327 ; 9.22338 ; 0.29442 ; 
org::eclipse::mylyn::internal::jira::core::model::filter::CurrentUserFilter ; 4.58293 ; 0.00233384 ; 0.145075 ; 9.17116 ; 0.186189 ; 
org::eclipse::mylyn::internal::bugzilla::ui::ViewBugzillaAction ; 1.23001 ; 5.75353e-4 ; 0.00196911 ; 0.0297478 ; 2.63561e-4 ; 
org::eclipse::mylyn::internal::tasks::ui::views::TaskScheduleContentProvider ; 18.0738 ; 0.129811 ; 0.248302 ; 9.68671 ; 0.524738 ; 
