classname ; CvsEntropy ; CvsWEntropy ; CvsLinEntropy ; CvsLogEntropy ; CvsExpEntropy ; 
org::apache::lucene::index::SegmentTermDocs ; 5.5234 ; 0.183774 ; 0.0318983 ; 0.185197 ; 0.0817897 ; 
org::apache::lucene::queryParser::MultiFieldQueryParser ; 16.8048 ; 1.12431 ; 0.0825282 ; 0.536249 ; 0.13606 ; 
org::apache::lucene::benchmark::AbstractBenchmarker ; 2.60998 ; 0.00541348 ; 0.00641575 ; 0.0701584 ; 0.00618888 ; 
org::apache::lucene::queryParser::precedence::FastCharStream ; 1.31187 ; 0.00868421 ; 0.00138824 ; 0.0288405 ; 1.14211e-5 ; 
org::apache::lucene::search::MultiTermQuery ; 7.41088 ; 0.0690403 ; 0.0101588 ; 0.17215 ; 0.00135426 ; 
org::apache::lucene::store::instantiated::InstantiatedIndexWriter ; 4.35401 ; 0.137037 ; 0.128742 ; 3.45233 ; 0.2911 ; 
org::apache::lucene::search::BooleanClause ; 10.3086 ; 0.203041 ; 0.0163136 ; 0.246981 ; 0.0054889 ; 
org::apache::lucene::search::QueryFilter ; 4.50602 ; 0.0508492 ; 0.0085367 ; 0.113095 ; 0.00395799 ; 
org::apache::lucene::analysis::Tokenizer ; 5.52249 ; 0.0147491 ; 0.0446654 ; 0.212545 ; 0.123469 ; 
org::apache::lucene::store::RAMFile ; 5.63409 ; 0.0360766 ; 0.0151975 ; 0.154655 ; 0.0211195 ; 
org::apache::lucene::benchmark::byTask::feeds::ReutersDocMaker ; 7.54956 ; 0.143175 ; 0.02366 ; 0.216299 ; 0.0409423 ; 
org::apache::lucene::search::spell::SpellChecker ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::stats::TimeData ; 4.3615 ; 0.0298344 ; 0.0588296 ; 0.227768 ; 0.110914 ; 
org::apache::lucene::search::payloads::PayloadSpanUtil ; 2.65048 ; 0.00178812 ; 0.0834589 ; 0.24008 ; 0.206194 ; 
org::apache::lucene::search::spans::SpanQueue ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::memory::MemoryIndex ; 16.8263 ; 0.59608 ; 0.118878 ; 0.612866 ; 0.263269 ; 
org::apache::lucene::store::instantiated::InstantiatedDocument ; 0.60098 ; 3.8181e-4 ; 0.00388466 ; 0.0219358 ; 0.0141336 ; 
org::apache::lucene::search::Sort ; 5.92561 ; 0.0160268 ; 0.0638892 ; 0.2724 ; 0.123015 ; 
org::apache::lucene::index::Payload ; 6.8389 ; 0.252059 ; 0.0567121 ; 0.26789 ; 0.169496 ; 
org::apache::lucene::benchmark::byTask::tasks::SearchTravTask ; 3.28866 ; 0.0203864 ; 0.00774168 ; 0.0876976 ; 0.00527147 ; 
org::apache::lucene::analysis::compound::hyphenation::TernaryTree ; 1.18716 ; 0.00167713 ; 0.0103756 ; 0.0486875 ; 0.0417474 ; 
org::apache::lucene::analysis::ru::RussianAnalyzer ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::LowerCaseTokenizer ; 1.64243 ; 0.00391152 ; 0.00325183 ; 0.0418737 ; 0.00116335 ; 
org::apache::lucene::search::highlight::QueryTermExtractor ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::tartarus::snowball::ext::HungarianStemmer ; 1.35264 ; 8.32763e-4 ; 0.0350566 ; 0.101164 ; 0.0995792 ; 
org::apache::lucene::search::highlight::SimpleHTMLEncoder ; 3.14666 ; 0.191643 ; 0.0540233 ; 0.188199 ; 0.106929 ; 
org::apache::lucene::search::PrefixQuery ; 9.97613 ; 0.0833865 ; 0.0150425 ; 0.236497 ; 0.00393042 ; 
org::apache::lucene::analysis::standard::StandardAnalyzer ; 10.68 ; 0.149897 ; 0.0747449 ; 0.39539 ; 0.15959 ; 
org::apache::lucene::document::FieldSelectorResult ; 8.13453 ; 0.106547 ; 0.0265863 ; 0.231586 ; 0.0568552 ; 
org::apache::lucene::search::TopFieldDocs ; 5.42599 ; 0.0216352 ; 0.0582676 ; 0.245446 ; 0.108156 ; 
org::apache::lucene::index::BufferedDeletes ; 0.60098 ; 3.8181e-4 ; 0.00388466 ; 0.0219358 ; 0.0141336 ; 
org::apache::lucene::index::IntBlockPool ; 0.792859 ; 5.1848e-4 ; 0.0122672 ; 0.0424562 ; 0.0457934 ; 
org::apache::lucene::analysis::ar::ArabicLetterTokenizer ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::SampleComparable ; 1.45008 ; 0.00155124 ; 0.00214814 ; 0.0344245 ; 1.8773e-4 ; 
org::apache::lucene::search::Searcher ; 10.3467 ; 0.220623 ; 0.0638529 ; 0.352466 ; 0.171877 ; 
org::apache::lucene::index::InvertedDocEndConsumerPerThread ; 0.792859 ; 5.1848e-4 ; 0.0122672 ; 0.0424562 ; 0.0457934 ; 
org::apache::lucene::analysis::LengthFilter ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::PhraseQueue ; 2.6029 ; 0.00923303 ; 0.0057418 ; 0.0681672 ; 0.00340696 ; 
org::apache::lucene::index::GCJTermDocs ; 1.64243 ; 0.00391152 ; 0.00325183 ; 0.0418737 ; 0.00116335 ; 
org::apache::lucene::search::regex::JakartaRegexpCapabilities ; 4.11562 ; 0.0629032 ; 0.00674772 ; 0.0999354 ; 0.00140016 ; 
org::apache::lucene::xmlparser::DOMUtils ; 5.48549 ; 0.0727159 ; 0.0196286 ; 0.159005 ; 0.0480047 ; 
org::apache::lucene::util::cache::SimpleMapCache ; 1.26735 ; 3.98813e-4 ; 0.0120944 ; 0.0539188 ; 0.0490618 ; 
org::apache::lucene::analysis::de::GermanAnalyzer ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::FilterBuilderFactory ; 4.12294 ; 0.0208157 ; 0.0573708 ; 0.218393 ; 0.108978 ; 
org::apache::lucene::benchmark::byTask::tasks::RepSumByNameRoundTask ; 3.28866 ; 0.0170226 ; 0.00774168 ; 0.0876976 ; 0.00527147 ; 
org::apache::lucene::benchmark::byTask::tasks::RepSumByPrefRoundTask ; 3.28866 ; 0.0167688 ; 0.00774168 ; 0.0876976 ; 0.00527147 ; 
org::apache::lucene::index::DefaultSkipListWriter ; 3.69563 ; 0.0541249 ; 0.0372384 ; 0.158247 ; 0.12715 ; 
org::apache::lucene::index::SegmentMergeQueue ; 1.64243 ; 0.00391152 ; 0.00325183 ; 0.0418737 ; 0.00116335 ; 
org::apache::lucene::search::highlight::WeightedSpanTerm ; 1.05147 ; 0.00465413 ; 0.00844083 ; 0.0416713 ; 0.0334121 ; 
org::apache::lucene::index::TermsHash ; 1.54522 ; 0.0107276 ; 0.0273145 ; 0.0891453 ; 0.0962259 ; 
org::apache::lucene::benchmark::byTask::feeds::SortableSimpleDocMaker ; 1.23854 ; 9.90187e-4 ; 0.0519223 ; 0.145898 ; 0.106899 ; 
org::apache::lucene::analysis::KeywordAnalyzer ; 3.22194 ; 0.0988745 ; 0.00348845 ; 0.0711839 ; 3.64505e-5 ; 
org::apache::lucene::xmlparser::builders::CachedFilterBuilder ; 4.71817 ; 0.038075 ; 0.0654335 ; 0.251675 ; 0.140904 ; 
org::apache::lucene::search::highlight::TextFragment ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::stats::TaskStats ; 3.28866 ; 0.0552344 ; 0.00774168 ; 0.0876976 ; 0.00527147 ; 
org::apache::lucene::search::ScoreDoc ; 1.64243 ; 0.00391152 ; 0.00325183 ; 0.0418737 ; 0.00116335 ; 
org::apache::lucene::search::ReqExclScorer ; 3.0742 ; 0.0169033 ; 0.00472009 ; 0.0731342 ; 0.00117257 ; 
org::apache::lucene::queryParser::precedence::Token ; 1.31187 ; 0.00868421 ; 0.00138824 ; 0.0288405 ; 1.14211e-5 ; 
org::apache::lucene::index::TermInfosWriter ; 9.59891 ; 0.287962 ; 0.0310337 ; 0.273717 ; 0.0697348 ; 
org::apache::lucene::search::function::ReverseOrdFieldSource ; 3.93677 ; 0.00562569 ; 0.0617223 ; 0.227022 ; 0.126922 ; 
org::apache::lucene::benchmark::byTask::tasks::CreateIndexTask ; 9.35438 ; 0.0803641 ; 0.0922037 ; 3.49127 ; 0.146405 ; 
org::apache::lucene::search::highlight::NullFragmenter ; 3.0352 ; 0.00794454 ; 0.00507112 ; 0.0739787 ; 0.00123629 ; 
org::apache::lucene::benchmark::byTask::tasks::ClearStatsTask ; 3.28866 ; 0.013807 ; 0.00774168 ; 0.0876976 ; 0.00527147 ; 
org::apache::lucene::queryParser::QueryParserTokenManager ; 10.2371 ; 0.598752 ; 0.108996 ; 0.456687 ; 0.266352 ; 
org::apache::lucene::analysis::ru::RussianCharsets ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::highlight::WeightedTerm ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::QueryParser ; 23.6331 ; 0.865223 ; 0.13696 ; 0.797407 ; 0.298367 ; 
org::apache::lucene::store::RAMOutputStream ; 13.5448 ; 0.146081 ; 0.0774005 ; 0.453825 ; 0.17475 ; 
org::apache::lucene::store::RAMInputStream ; 9.10209 ; 0.0914275 ; 0.0272107 ; 0.256815 ; 0.045721 ; 
org::apache::lucene::search::PhrasePositions ; 2.6029 ; 0.0115137 ; 0.0057418 ; 0.0681672 ; 0.00340696 ; 
org::apache::lucene::analysis::miscellaneous::PrefixAndSuffixAwareTokenFilter ; 2.35699 ; 0.00575777 ; 0.0440601 ; 0.140911 ; 0.148302 ; 
org::apache::lucene::analysis::br::BrazilianStemmer ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::SloppyPhraseScorer ; 3.75035 ; 0.148683 ; 0.0273738 ; 0.136886 ; 0.0778025 ; 
org::apache::lucene::benchmark::quality::QualityStats ; 3.00249 ; 0.0176672 ; 0.0134887 ; 0.096298 ; 0.0366511 ; 
org::apache::lucene::index::DocFieldConsumers ; 0.792859 ; 5.1848e-4 ; 0.0122672 ; 0.0424562 ; 0.0457934 ; 
org::apache::lucene::index::SegmentTermPositionVector ; 2.99256 ; 0.00675117 ; 0.00705617 ; 0.0796972 ; 0.00545641 ; 
org::apache::lucene::store::je::JEIndexInput ; 3.81886 ; 0.0130551 ; 0.0564659 ; 0.209658 ; 0.108135 ; 
org::apache::lucene::search::CachingSpanFilter ; 2.35 ; 0.00431126 ; 0.00996333 ; 0.0740046 ; 0.0254293 ; 
