classname ; cbo ; dit ; fanIn ; fanOut ; lcom ; noc ; numberOfAttributes ; numberOfAttributesInherited ; numberOfLinesOfCode ; numberOfMethods ; numberOfMethodsInherited ; numberOfPrivateAttributes ; numberOfPrivateMethods ; numberOfPublicAttributes ; numberOfPublicMethods ; rfc ; wmc ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::apache::lucene::search::RemoteCachingWrapperFilter ; 2 ; 2 ; 0 ; 2 ; 3 ; 1 ; 1 ; 0 ; 11.0 ; 3.0 ; 21 ; 0 ; 0 ; 0.0 ; 3 ; 9.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::swing::models::BaseTableModel ; 7 ; 1 ; 4 ; 3 ; 45 ; 0 ; 2 ; 0 ; 60.0 ; 10.0 ; 39 ; 2 ; 0 ; 0.0 ; 10 ; 30.0 ; 18.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
lucli::LuceneMethods ; 21 ; 1 ; 1 ; 20 ; 78 ; 0 ; 8 ; 0 ; 232.0 ; 13.0 ; 9 ; 8 ; 5 ; 0.0 ; 8 ; 147.0 ; 48.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::tartarus::snowball::SnowballProgram ; 25 ; 1 ; 21 ; 4 ; 325 ; 19 ; 6 ; 0 ; 306.0 ; 26.0 ; 9 ; 0 ; 0 ; 0.0 ; 3 ; 76.0 ; 95.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::RepAllTask ; 8 ; 3 ; 0 ; 8 ; 3 ; 0 ; 0 ; 12 ; 38.0 ; 3.0 ; 46 ; 0 ; 0 ; 0.0 ; 2 ; 28.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::feeds::DemoHTMLParser ; 2 ; 1 ; 0 ; 2 ; 1 ; 0 ; 0 ; 0 ; 5.0 ; 2.0 ; 10 ; 0 ; 0 ; 0.0 ; 2 ; 5.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::builders::SpanNearBuilder ; 5 ; 3 ; 1 ; 4 ; 1 ; 0 ; 1 ; 0 ; 19.0 ; 2.0 ; 12 ; 0 ; 0 ; 1.0 ; 2 ; 14.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::SegmentTermPositions ; 3 ; 2 ; 0 ; 3 ; 105 ; 0 ; 7 ; 9 ; 129.0 ; 15.0 ; 37 ; 7 ; 4 ; 0.0 ; 7 ; 34.0 ; 31.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::ru::RussianStemmer ; 4 ; 1 ; 2 ; 2 ; 136 ; 0 ; 40 ; 0 ; 173.0 ; 17.0 ; 9 ; 40 ; 14 ; 0.0 ; 3 ; 68.0 ; 44.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::feeds::LineDocMaker ; 6 ; 2 ; 2 ; 4 ; 21 ; 1 ; 7 ; 11 ; 38.0 ; 7.0 ; 33 ; 4 ; 1 ; 3.0 ; 4 ; 23.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::NormsWriterPerField ; 5 ; 2 ; 2 ; 3 ; 10 ; 0 ; 7 ; 0 ; 32.0 ; 5.0 ; 11 ; 0 ; 0 ; 7.0 ; 3 ; 12.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::precedence::PrecedenceQueryParserTokenManager ; 4 ; 1 ; 1 ; 3 ; 496 ; 0 ; 19 ; 36 ; 947.0 ; 32.0 ; 9 ; 2 ; 26 ; 7.0 ; 5 ; 167.0 ; 301.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::fr::FrenchAnalyzer ; 5 ; 2 ; 1 ; 4 ; 3 ; 0 ; 3 ; 0 ; 19.0 ; 3.0 ; 15 ; 2 ; 0 ; 0.0 ; 3 ; 14.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::ReqOptSumScorer ; 4 ; 3 ; 1 ; 3 ; 15 ; 0 ; 3 ; 0 ; 41.0 ; 6.0 ; 17 ; 3 ; 0 ; 0.0 ; 6 ; 18.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::ant::DocumentHandlerException ; 2 ; 1 ; 1 ; 1 ; 3 ; 0 ; 1 ; 0 ; 16.0 ; 3.0 ; 27 ; 1 ; 0 ; 0.0 ; 3 ; 7.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::shingle::ShingleAnalyzerWrapper ; 2 ; 2 ; 0 ; 2 ; 15 ; 0 ; 3 ; 0 ; 23.0 ; 6.0 ; 15 ; 0 ; 0 ; 0.0 ; 6 ; 10.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::TokenMgrError ; 5 ; 1 ; 2 ; 3 ; 6 ; 0 ; 5 ; 0 ; 57.0 ; 4.0 ; 27 ; 0 ; 0 ; 1.0 ; 2 ; 26.0 ; 17.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::builders::SpanFirstBuilder ; 5 ; 3 ; 1 ; 4 ; 1 ; 0 ; 1 ; 0 ; 14.0 ; 2.0 ; 12 ; 0 ; 0 ; 1.0 ; 2 ; 8.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::MatchAllDocsQuery ; 13 ; 2 ; 8 ; 5 ; 15 ; 0 ; 0 ; 0 ; 22.0 ; 6.0 ; 39 ; 0 ; 0 ; 0.0 ; 5 ; 15.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::ParserException ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3.0 ; 1.0 ; 27 ; 0 ; 0 ; 0.0 ; 1 ; 1.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::utils::Format ; 7 ; 1 ; 4 ; 3 ; 6 ; 0 ; 2 ; 0 ; 21.0 ; 4.0 ; 9 ; 2 ; 0 ; 0.0 ; 4 ; 18.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::tartarus::snowball::ext::PorterStemmer ; 1 ; 2 ; 0 ; 1 ; 78 ; 0 ; 11 ; 6 ; 788.0 ; 13.0 ; 35 ; 11 ; 12 ; 0.0 ; 1 ; 90.0 ; 141.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::swing::models::DataStore ; 6 ; 1 ; 6 ; 0 ; 1 ; 0 ; 19 ; 0 ; 7.0 ; 2.0 ; 9 ; 4 ; 1 ; 15.0 ; 1 ; 3.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::MockRAMDirectory ; 18 ; 3 ; 10 ; 9 ; 253 ; 0 ; 11 ; 4 ; 195.0 ; 23.0 ; 48 ; 2 ; 2 ; 9.0 ; 19 ; 97.0 ; 61.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::HitQueue ; 1 ; 2 ; 0 ; 1 ; 1 ; 0 ; 0 ; 1 ; 11.0 ; 2.0 ; 19 ; 0 ; 0 ; 0.0 ; 0 ; 3.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::misc::IndexMergeTool ; 3 ; 1 ; 0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 22.0 ; 1.0 ; 9 ; 0 ; 0 ; 0.0 ; 1 ; 11.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::Filter ; 18 ; 1 ; 17 ; 1 ; 3 ; 16 ; 0 ; 0 ; 6.0 ; 3.0 ; 18 ; 0 ; 0 ; 0.0 ; 3 ; 5.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::OpenIndexTask ; 4 ; 2 ; 0 ; 4 ; 1 ; 0 ; 5 ; 2 ; 14.0 ; 2.0 ; 39 ; 0 ; 0 ; 0.0 ; 2 ; 10.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::query::TooManyBasicQueries ; 1 ; 1 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3.0 ; 1.0 ; 27 ; 0 ; 0 ; 0.0 ; 1 ; 1.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::CloseIndexTask ; 5 ; 2 ; 1 ; 4 ; 6 ; 0 ; 1 ; 2 ; 18.0 ; 4.0 ; 39 ; 0 ; 0 ; 1.0 ; 4 ; 11.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::highlight::Highlighter ; 29 ; 1 ; 17 ; 12 ; 105 ; 0 ; 7 ; 0 ; 280.0 ; 15.0 ; 9 ; 5 ; 1 ; 0.0 ; 14 ; 86.0 ; 46.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::AlreadyClosedException ; 4 ; 1 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3.0 ; 1.0 ; 29 ; 0 ; 0 ; 0.0 ; 1 ; 1.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::FilterIndexReader ; 2 ; 2 ; 1 ; 1 ; 276 ; 2 ; 1 ; 2 ; 82.0 ; 24.0 ; 58 ; 0 ; 0 ; 0.0 ; 19 ; 60.0 ; 24.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::SegmentWriteState ; 4 ; 1 ; 4 ; 0 ; 1 ; 0 ; 8 ; 0 ; 13.0 ; 2.0 ; 9 ; 0 ; 0 ; 8.0 ; 2 ; 3.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::FilteredQuery ; 14 ; 2 ; 9 ; 5 ; 36 ; 0 ; 2 ; 0 ; 131.0 ; 9.0 ; 39 ; 0 ; 0 ; 2.0 ; 8 ; 28.0 ; 15.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::misc::ChainedFilter ; 7 ; 2 ; 1 ; 6 ; 21 ; 0 ; 8 ; 0 ; 101.0 ; 7.0 ; 21 ; 3 ; 4 ; 1.0 ; 2 ; 44.0 ; 22.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::RemoteCachingWrapperFilterHelper ; 5 ; 3 ; 1 ; 4 ; 3 ; 0 ; 1 ; 1 ; 22.0 ; 3.0 ; 24 ; 1 ; 0 ; 0.0 ; 3 ; 10.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::spell::LuceneDictionary ; 4 ; 1 ; 2 ; 2 ; 1 ; 0 ; 2 ; 0 ; 7.0 ; 2.0 ; 10 ; 2 ; 0 ; 0.0 ; 2 ; 4.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::payloads::PayloadHelper ; 4 ; 1 ; 1 ; 3 ; 1 ; 0 ; 6 ; 0 ; 21.0 ; 2.0 ; 9 ; 3 ; 0 ; 0.0 ; 2 ; 16.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::ScorerDocQueue ; 4 ; 1 ; 1 ; 3 ; 120 ; 0 ; 4 ; 0 ; 115.0 ; 16.0 ; 9 ; 4 ; 4 ; 0.0 ; 12 ; 33.0 ; 29.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::StaleReaderException ; 1 ; 1 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3.0 ; 1.0 ; 27 ; 0 ; 0 ; 0.0 ; 1 ; 1.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::cn::ChineseFilter ; 5 ; 3 ; 1 ; 4 ; 1 ; 0 ; 2 ; 1 ; 38.0 ; 2.0 ; 16 ; 1 ; 0 ; 0.0 ; 2 ; 10.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::TermVectorOffsetInfo ; 8 ; 1 ; 8 ; 0 ; 21 ; 0 ; 3 ; 0 ; 33.0 ; 7.0 ; 9 ; 2 ; 0 ; 0.0 ; 7 ; 7.0 ; 11.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::Benchmark ; 8 ; 1 ; 2 ; 6 ; 10 ; 0 ; 3 ; 0 ; 70.0 ; 5.0 ; 9 ; 3 ; 0 ; 0.0 ; 5 ; 35.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::standard::StandardTokenizerImpl ; 6 ; 1 ; 1 ; 5 ; 171 ; 0 ; 41 ; 0 ; 271.0 ; 19.0 ; 9 ; 29 ; 7 ; 0.0 ; 10 ; 40.0 ; 64.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::document::DateField ; 7 ; 1 ; 2 ; 5 ; 21 ; 0 ; 1 ; 0 ; 40.0 ; 7.0 ; 9 ; 1 ; 1 ; 0.0 ; 6 ; 24.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::programmatic::Sample ; 8 ; 1 ; 0 ; 8 ; 1 ; 0 ; 0 ; 0 ; 56.0 ; 2.0 ; 9 ; 0 ; 1 ; 0.0 ; 1 ; 18.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::CheckIndex ; 17 ; 1 ; 2 ; 15 ; 36 ; 0 ; 4 ; 0 ; 427.0 ; 9.0 ; 9 ; 3 ; 3 ; 1.0 ; 6 ; 150.0 ; 79.0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::FormatPostingsTermsConsumer ; 4 ; 1 ; 2 ; 2 ; 1 ; 1 ; 1 ; 0 ; 8.0 ; 2.0 ; 9 ; 0 ; 0 ; 1.0 ; 0 ; 6.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::ReopenReaderTask ; 3 ; 2 ; 0 ; 3 ; 1 ; 0 ; 0 ; 2 ; 13.0 ; 2.0 ; 39 ; 0 ; 0 ; 0.0 ; 2 ; 8.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::SegmentTermEnum ; 7 ; 2 ; 2 ; 5 ; 66 ; 0 ; 15 ; 0 ; 132.0 ; 12.0 ; 24 ; 8 ; 0 ; 7.0 ; 4 ; 44.0 ; 26.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::TokenStream ; 90 ; 1 ; 90 ; 0 ; 6 ; 22 ; 0 ; 0 ; 7.0 ; 4.0 ; 9 ; 0 ; 0 ; 0.0 ; 4 ; 5.0 ; 3.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::nl::DutchAnalyzer ; 4 ; 2 ; 0 ; 4 ; 6 ; 0 ; 4 ; 0 ; 31.0 ; 4.0 ; 15 ; 3 ; 0 ; 0.0 ; 4 ; 14.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::PorterStemmer ; 5 ; 1 ; 1 ; 4 ; 231 ; 0 ; 8 ; 0 ; 312.0 ; 22.0 ; 9 ; 8 ; 12 ; 0.0 ; 8 ; 157.0 ; 164.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::PrefixTermEnum ; 5 ; 3 ; 1 ; 4 ; 6 ; 0 ; 2 ; 0 ; 18.0 ; 4.0 ; 24 ; 2 ; 0 ; 0.0 ; 2 ; 12.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::je::JELock ; 1 ; 2 ; 1 ; 0 ; 6 ; 0 ; 1 ; 3 ; 11.0 ; 4.0 ; 12 ; 0 ; 0 ; 1.0 ; 4 ; 4.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::precedence::ParseException ; 5 ; 1 ; 2 ; 3 ; 3 ; 0 ; 5 ; 0 ; 87.0 ; 3.0 ; 27 ; 0 ; 0 ; 3.0 ; 2 ; 23.0 ; 24.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::TermQuery ; 80 ; 2 ; 73 ; 7 ; 21 ; 1 ; 1 ; 0 ; 30.0 ; 7.0 ; 39 ; 1 ; 0 ; 0.0 ; 6 ; 25.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::spans::SpanTermQuery ; 27 ; 3 ; 20 ; 7 ; 45 ; 1 ; 1 ; 0 ; 36.0 ; 10.0 ; 44 ; 0 ; 0 ; 0.0 ; 10 ; 33.0 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::English ; 0 ; 1 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 72.0 ; 2.0 ; 9 ; 0 ; 0 ; 0.0 ; 2 ; 45.0 ; 38.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::FieldsWriter ; 10 ; 1 ; 4 ; 6 ; 45 ; 0 ; 10 ; 0 ; 185.0 ; 10.0 ; 9 ; 4 ; 1 ; 0.0 ; 0 ; 78.0 ; 27.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::document::DateTools ; 18 ; 1 ; 13 ; 5 ; 15 ; 0 ; 8 ; 0 ; 126.0 ; 6.0 ; 9 ; 8 ; 1 ; 0.0 ; 5 ; 56.0 ; 27.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::ar::ArabicAnalyzer ; 4 ; 2 ; 0 ; 4 ; 1 ; 0 ; 3 ; 0 ; 11.0 ; 2.0 ; 15 ; 1 ; 0 ; 0.0 ; 2 ; 7.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::quality::trec::TrecTopicsReader ; 6 ; 1 ; 2 ; 4 ; 3 ; 0 ; 1 ; 0 ; 60.0 ; 3.0 ; 9 ; 1 ; 1 ; 0.0 ; 2 ; 22.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::SinkTokenizer ; 10 ; 3 ; 10 ; 0 ; 15 ; 4 ; 2 ; 1 ; 28.0 ; 6.0 ; 16 ; 0 ; 0 ; 0.0 ; 6 ; 14.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::FieldDocSortedHitQueue ; 11 ; 2 ; 1 ; 10 ; 10 ; 0 ; 2 ; 1 ; 123.0 ; 5.0 ; 19 ; 0 ; 1 ; 2.0 ; 0 ; 25.0 ; 41.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::TermScorer ; 8 ; 3 ; 2 ; 6 ; 21 ; 0 ; 11 ; 0 ; 81.0 ; 7.0 ; 17 ; 11 ; 0 ; 0.0 ; 6 ; 29.0 ; 19.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::swing::models::TableSearcherSimulator ; 15 ; 1 ; 0 ; 15 ; 1 ; 0 ; 0 ; 0 ; 51.0 ; 2.0 ; 9 ; 0 ; 0 ; 0.0 ; 2 ; 27.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::BooleanFilter ; 10 ; 2 ; 2 ; 8 ; 45 ; 0 ; 4 ; 0 ; 129.0 ; 10.0 ; 21 ; 1 ; 3 ; 3.0 ; 6 ; 76.0 ; 42.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::DocConsumerPerThread ; 1 ; 1 ; 1 ; 0 ; 1 ; 1 ; 0 ; 0 ; 0.0 ; 2.0 ; 9 ; 0 ; 0 ; 0.0 ; 0 ; 2.0 ; 0.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::compound::hyphenation::ByteVector ; 2 ; 1 ; 1 ; 1 ; 28 ; 0 ; 4 ; 0 ; 42.0 ; 8.0 ; 18 ; 4 ; 0 ; 0.0 ; 8 ; 10.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::payloads::PayloadHelper ; 3 ; 1 ; 2 ; 1 ; 6 ; 0 ; 0 ; 0 ; 18.0 ; 4.0 ; 9 ; 0 ; 0 ; 0.0 ; 4 ; 8.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::DisjunctionMaxQuery ; 6 ; 2 ; 2 ; 4 ; 45 ; 0 ; 2 ; 0 ; 81.0 ; 10.0 ; 39 ; 2 ; 0 ; 0.0 ; 9 ; 53.0 ; 26.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::th::ThaiAnalyzer ; 3 ; 2 ; 1 ; 2 ; 1 ; 0 ; 0 ; 0 ; 7.0 ; 2.0 ; 15 ; 0 ; 0 ; 0.0 ; 2 ; 6.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::IndexOutput ; 33 ; 1 ; 31 ; 2 ; 105 ; 5 ; 3 ; 0 ; 61.0 ; 15.0 ; 9 ; 3 ; 0 ; 0.0 ; 15 ; 30.0 ; 19.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::query::FieldsQuery ; 5 ; 2 ; 0 ; 5 ; 28 ; 0 ; 4 ; 1 ; 48.0 ; 8.0 ; 30 ; 4 ; 0 ; 0.0 ; 7 ; 40.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::query::AndQuery ; 3 ; 3 ; 1 ; 2 ; 1 ; 0 ; 0 ; 1 ; 7.0 ; 2.0 ; 45 ; 0 ; 0 ; 0.0 ; 2 ; 4.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::ru::RussianLetterTokenizer ; 3 ; 4 ; 2 ; 1 ; 1 ; 0 ; 1 ; 1 ; 14.0 ; 2.0 ; 21 ; 1 ; 0 ; 0.0 ; 1 ; 3.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::MultiLevelSkipListWriter ; 5 ; 1 ; 2 ; 3 ; 15 ; 1 ; 3 ; 0 ; 66.0 ; 6.0 ; 9 ; 3 ; 0 ; 0.0 ; 0 ; 19.0 ; 18.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::function::IntFieldSource ; 5 ; 3 ; 1 ; 4 ; 10 ; 0 ; 1 ; 0 ; 43.0 ; 5.0 ; 31 ; 1 ; 0 ; 0.0 ; 5 ; 13.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::SerialMergeScheduler ; 7 ; 2 ; 6 ; 1 ; 3 ; 1 ; 0 ; 0 ; 10.0 ; 3.0 ; 11 ; 0 ; 0 ; 0.0 ; 3 ; 5.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::standard::StandardFilter ; 12 ; 3 ; 10 ; 2 ; 1 ; 0 ; 2 ; 1 ; 32.0 ; 2.0 ; 16 ; 2 ; 0 ; 0.0 ; 2 ; 8.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::SearchTask ; 2 ; 3 ; 1 ; 2 ; 15 ; 1 ; 0 ; 2 ; 18.0 ; 6.0 ; 55 ; 0 ; 0 ; 0.0 ; 6 ; 8.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::SmallFloat ; 3 ; 1 ; 2 ; 1 ; 15 ; 0 ; 0 ; 0 ; 62.0 ; 6.0 ; 9 ; 0 ; 0 ; 0.0 ; 6 ; 12.0 ; 18.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::je::JEIndexOutput ; 4 ; 2 ; 1 ; 3 ; 28 ; 0 ; 8 ; 0 ; 83.0 ; 8.0 ; 24 ; 0 ; 0 ; 0.0 ; 7 ; 34.0 ; 16.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::LowerCaseFilter ; 14 ; 3 ; 11 ; 3 ; 1 ; 0 ; 0 ; 1 ; 17.0 ; 2.0 ; 16 ; 0 ; 0 ; 0.0 ; 2 ; 6.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::query::ExceptionQueryTst ; 6 ; 1 ; 2 ; 4 ; 3 ; 0 ; 2 ; 0 ; 34.0 ; 3.0 ; 9 ; 2 ; 0 ; 0.0 ; 3 ; 14.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::demo::html::Token ; 2 ; 1 ; 2 ; 0 ; 3 ; 0 ; 8 ; 0 ; 9.0 ; 3.0 ; 9 ; 0 ; 0 ; 8.0 ; 3 ; 4.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::db::DbIndexInput ; 6 ; 2 ; 1 ; 5 ; 28 ; 0 ; 5 ; 0 ; 92.0 ; 8.0 ; 33 ; 0 ; 0 ; 0.0 ; 7 ; 34.0 ; 16.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::feeds::DocData ; 5 ; 1 ; 5 ; 0 ; 55 ; 0 ; 5 ; 0 ; 37.0 ; 11.0 ; 9 ; 5 ; 0 ; 0.0 ; 11 ; 11.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::spans::SpanNearQuery ; 24 ; 3 ; 17 ; 9 ; 78 ; 0 ; 4 ; 0 ; 113.0 ; 13.0 ; 44 ; 4 ; 0 ; 0.0 ; 13 ; 65.0 ; 33.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::parser::Token ; 2 ; 1 ; 2 ; 0 ; 3 ; 0 ; 8 ; 0 ; 9.0 ; 3.0 ; 9 ; 0 ; 0 ; 8.0 ; 3 ; 4.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::PerfTask ; 43 ; 1 ; 37 ; 6 ; 210 ; 20 ; 7 ; 0 ; 93.0 ; 21.0 ; 18 ; 5 ; 0 ; 0.0 ; 15 ; 54.0 ; 31.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::feeds::BasicDocMaker ; 17 ; 1 ; 6 ; 11 ; 136 ; 5 ; 20 ; 0 ; 177.0 ; 17.0 ; 19 ; 9 ; 3 ; 0.0 ; 9 ; 115.0 ; 55.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
